"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003043","Basing","Females","South East","E07000084","Basingstoke and Deane","Age0",83.91999,70.7064,28,11.44348,12.6131
"E36003044","Baughurst and Tadley North","Females","South East","E07000084","Basingstoke and Deane","Age0",83.45388,67.31823,28,11.44348,12.6131
"E36003045","Bramley and Sherfield","Females","South East","E07000084","Basingstoke and Deane","Age0",83.08031,70.13783,28,11.44348,12.6131
"E36003046","Brighton Hill North","Females","South East","E07000084","Basingstoke and Deane","Age0",83.30175,67.22253,28,11.44348,12.6131
"E36003047","Brighton Hill South","Females","South East","E07000084","Basingstoke and Deane","Age0",82.83567,62.8739,28,11.44348,12.6131
"E36003048","Brookvale and Kings Furlong","Females","South East","E07000084","Basingstoke and Deane","Age0",82.70229,66.05165,28,11.44348,12.6131
"E36003049","Buckskin","Females","South East","E07000084","Basingstoke and Deane","Age0",81.70724,63.7829,28,11.44348,12.6131
"E36003050","Burghclere| Highclere and S","Females","South East","E07000084","Basingstoke and Deane","Age0",85.46335,71.46238,28,11.44348,12.6131
"E36003051","Chineham","Females","South East","E07000084","Basingstoke and Deane","Age0",85.62219,69.63368,28,11.44348,12.6131
"E36003052","East Woodhay","Females","South East","E07000084","Basingstoke and Deane","Age0",84.6471,71.36805,28,11.44348,12.6131
"E36003053","Eastrop","Females","South East","E07000084","Basingstoke and Deane","Age0",85.67833,69.09263,28,11.44348,12.6131
"E36003054","Grove","Females","South East","E07000084","Basingstoke and Deane","Age0",81.84141,66.70979,28,11.44348,12.6131
"E36003056","Kempshott","Females","South East","E07000084","Basingstoke and Deane","Age0",85.92481,72.76227,28,11.44348,12.6131
"E36003057","Kingsclere","Females","South East","E07000084","Basingstoke and Deane","Age0",87.74383,72.46231,28,11.44348,12.6131
"E36003058","Norden","Females","South East","E07000084","Basingstoke and Deane","Age0",78.83221,61.9969,28,11.44348,12.6131
"E36003059","Oakley and North Waltham","Females","South East","E07000084","Basingstoke and Deane","Age0",84.54902,70.60593,28,11.44348,12.6131
"E36003060","Overton| Laverstoke and Ste","Females","South East","E07000084","Basingstoke and Deane","Age0",83.48592,70.78345,28,11.44348,12.6131
"E36003061","Pamber and Silchester","Females","South East","E07000084","Basingstoke and Deane","Age0",87.60976,73.38904,28,11.44348,12.6131
"E36003062","Popley East","Females","South East","E07000084","Basingstoke and Deane","Age0",82.6618,63.21898,28,11.44348,12.6131
"E36003063","Popley West","Females","South East","E07000084","Basingstoke and Deane","Age0",80.49272,61.24557,28,11.44348,12.6131
"E36003064","Rooksdown","Females","South East","E07000084","Basingstoke and Deane","Age0",76.30035,62.84518,28,11.44348,12.6131
"E36003065","Sherborne St John","Females","South East","E07000084","Basingstoke and Deane","Age0",83.65007,72.38295,28,11.44348,12.6131
"E36003066","South Ham","Females","South East","E07000084","Basingstoke and Deane","Age0",85.27424,63.23681,28,11.44348,12.6131
"E36003067","Tadley Central","Females","South East","E07000084","Basingstoke and Deane","Age0",84.1758,67.28182,28,11.44348,12.6131
"E36003068","Tadley South","Females","South East","E07000084","Basingstoke and Deane","Age0",83.24243,68.08551,28,11.44348,12.6131
"E36003069","Upton Grey and The Candover","Females","South East","E07000084","Basingstoke and Deane","Age0",85.31598,73.85867,28,11.44348,12.6131
"E36003070","Whitchurch","Females","South East","E07000084","Basingstoke and Deane","Age0",82.27933,67.71404,28,11.44348,12.6131
"E36003071","Winklebury","Females","South East","E07000084","Basingstoke and Deane","Age0",83.15646,65.33596,28,11.44348,12.6131
