"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005396","Bilbrook","Females","West Midlands","E07000196","South Staffordshire","Age0",87.00524,65.7611,24,17.54614,11.26148
"E36005397","Brewood and Coven","Females","West Midlands","E07000196","South Staffordshire","Age0",86.02859,68.7808,24,17.54614,11.26148
"E36005398","Cheslyn Hay North and Sared","Females","West Midlands","E07000196","South Staffordshire","Age0",84.09503,64.37032,24,17.54614,11.26148
"E36005399","Cheslyn Hay South","Females","West Midlands","E07000196","South Staffordshire","Age0",85.24435,65.26063,24,17.54614,11.26148
"E36005400","Codsall North","Females","West Midlands","E07000196","South Staffordshire","Age0",84.83304,67.69208,24,17.54614,11.26148
"E36005401","Codsall South","Females","West Midlands","E07000196","South Staffordshire","Age0",82.58626,69.66253,24,17.54614,11.26148
"E36005402","Essington","Females","West Midlands","E07000196","South Staffordshire","Age0",79.66438,63.98084,24,17.54614,11.26148
"E36005403","Featherstone and Shareshill","Females","West Midlands","E07000196","South Staffordshire","Age0",83.48238,62.13711,24,17.54614,11.26148
"E36005404","Great Wyrley Landywood","Females","West Midlands","E07000196","South Staffordshire","Age0",85.38852,63.57438,24,17.54614,11.26148
"E36005405","Great Wyrley Town","Females","West Midlands","E07000196","South Staffordshire","Age0",81.7511,63.57357,24,17.54614,11.26148
"E36005406","Himley and Swindon","Females","West Midlands","E07000196","South Staffordshire","Age0",75.45681,60.10685,24,17.54614,11.26148
"E36005407","Huntington and Hatherton","Females","West Midlands","E07000196","South Staffordshire","Age0",80.31453,61.39735,24,17.54614,11.26148
"E36005408","Kinver","Females","West Midlands","E07000196","South Staffordshire","Age0",84.39486,68.64703,24,17.54614,11.26148
"E36005409","Pattingham and Patshull","Females","West Midlands","E07000196","South Staffordshire","Age0",85.83985,69.72975,24,17.54614,11.26148
"E36005410","Penkridge North East and Ac","Females","West Midlands","E07000196","South Staffordshire","Age0",85.03376,68.67218,24,17.54614,11.26148
"E36005411","Penkridge South East","Females","West Midlands","E07000196","South Staffordshire","Age0",88.52615,68.65312,24,17.54614,11.26148
"E36005412","Penkridge West","Females","West Midlands","E07000196","South Staffordshire","Age0",77.77646,63.65705,24,17.54614,11.26148
"E36005414","Perton East","Females","West Midlands","E07000196","South Staffordshire","Age0",93.00295,71.36833,24,17.54614,11.26148
"E36005415","Perton Lakeside","Females","West Midlands","E07000196","South Staffordshire","Age0",84.62456,66.49104,24,17.54614,11.26148
"E36005416","Trysull and Seisdon","Females","West Midlands","E07000196","South Staffordshire","Age0",85.64242,69.26963,24,17.54614,11.26148
"E36005417","Wheaton Aston| Bishopswood","Females","West Midlands","E07000196","South Staffordshire","Age0",83.69648,67.45057,24,17.54614,11.26148
"E36005418","Wombourne North and Lower P","Females","West Midlands","E07000196","South Staffordshire","Age0",85.6536,68.49787,24,17.54614,11.26148
"E36005419","Wombourne South East","Females","West Midlands","E07000196","South Staffordshire","Age0",85.92454,69.16134,24,17.54614,11.26148
"E36005420","Wombourne South West","Females","West Midlands","E07000196","South Staffordshire","Age0",83.81527,65.36181,24,17.54614,11.26148
