"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000652","Aber Valley","Females","Wales","W06000018","Caerphilly","Age0",80.38459,57.22402,32,8.50642,13.90079
"W39000653","Aberbargoed","Females","Wales","W06000018","Caerphilly","Age0",80.0427,52.36318,32,8.50642,13.90079
"W39000654","Abercarn","Females","Wales","W06000018","Caerphilly","Age0",84.00248,59.88476,32,8.50642,13.90079
"W39000655","Argoed","Females","Wales","W06000018","Caerphilly","Age0",81.0311,57.07484,32,8.50642,13.90079
"W39000656","Bargoed","Females","Wales","W06000018","Caerphilly","Age0",81.12961,55.00733,32,8.50642,13.90079
"W39000657","Bedwas| Trethomas and Mache","Females","Wales","W06000018","Caerphilly","Age0",80.68913,59.91665,32,8.50642,13.90079
"W39000658","Blackwood","Females","Wales","W06000018","Caerphilly","Age0",81.83507,60.55444,32,8.50642,13.90079
"W39000659","Cefn Fforest","Females","Wales","W06000018","Caerphilly","Age0",81.94533,55.26734,32,8.50642,13.90079
"W39000660","Crosskeys","Females","Wales","W06000018","Caerphilly","Age0",83.68016,58.15673,32,8.50642,13.90079
"W39000661","Crumlin","Females","Wales","W06000018","Caerphilly","Age0",82.30005,60.05628,32,8.50642,13.90079
"W39000662","Darren Valley","Females","Wales","W06000018","Caerphilly","Age0",81.70875,54.27668,32,8.50642,13.90079
"W39000663","Gilfach","Females","Wales","W06000018","Caerphilly","Age0",82.94392,55.98619,32,8.50642,13.90079
"W39000664","Hengoed","Females","Wales","W06000018","Caerphilly","Age0",78.75393,54.32286,32,8.50642,13.90079
"W39000665","Llanbradach","Females","Wales","W06000018","Caerphilly","Age0",81.23684,57.71388,32,8.50642,13.90079
"W39000666","Maesycwmmer","Females","Wales","W06000018","Caerphilly","Age0",81.66402,60.84208,32,8.50642,13.90079
"W39000667","Morgan Jones","Females","Wales","W06000018","Caerphilly","Age0",83.44629,59.82703,32,8.50642,13.90079
"W39000668","Moriah","Females","Wales","W06000018","Caerphilly","Age0",82.00499,54.57956,32,8.50642,13.90079
"W39000669","Nelson","Females","Wales","W06000018","Caerphilly","Age0",80.74901,61.40249,32,8.50642,13.90079
"W39000670","New Tredegar","Females","Wales","W06000018","Caerphilly","Age0",80.36224,54.28251,32,8.50642,13.90079
"W39000671","Newbridge","Females","Wales","W06000018","Caerphilly","Age0",79.81925,58.75955,32,8.50642,13.90079
"W39000672","Pengam","Females","Wales","W06000018","Caerphilly","Age0",81.89436,58.66823,32,8.50642,13.90079
"W39000673","Penmaen","Females","Wales","W06000018","Caerphilly","Age0",87.26035,63.05189,32,8.50642,13.90079
"W39000674","Penyrheol","Females","Wales","W06000018","Caerphilly","Age0",80.28449,59.05552,32,8.50642,13.90079
"W39000675","Pontllanfraith","Females","Wales","W06000018","Caerphilly","Age0",81.98665,58.86828,32,8.50642,13.90079
"W39000677","Risca East","Females","Wales","W06000018","Caerphilly","Age0",84.73328,61.86972,32,8.50642,13.90079
"W39000678","Risca West","Females","Wales","W06000018","Caerphilly","Age0",82.82758,60.57184,32,8.50642,13.90079
"W39000679","St. Cattwg","Females","Wales","W06000018","Caerphilly","Age0",82.5761,56.52847,32,8.50642,13.90079
"W39000680","St. James","Females","Wales","W06000018","Caerphilly","Age0",81.23669,58.60285,32,8.50642,13.90079
"W39000681","St. Martins","Females","Wales","W06000018","Caerphilly","Age0",84.64601,66.26397,32,8.50642,13.90079
"W39000682","Twyn Carno","Females","Wales","W06000018","Caerphilly","Age0",80.59067,52.90562,32,8.50642,13.90079
"W39000683","Ynysddu","Females","Wales","W06000018","Caerphilly","Age0",78.82505,58.11698,32,8.50642,13.90079
"W39000684","Ystrad Mynach","Females","Wales","W06000018","Caerphilly","Age0",84.25197,62.61646,32,8.50642,13.90079
