"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003329","Bishop's Stortford All Sain","Females","East of England","E07000097","East Hertfordshire","Age0",86.62978,69.756,30,12.50351,9.90176
"E36003330","Bishop's Stortford Central","Females","East of England","E07000097","East Hertfordshire","Age0",84.35769,66.16035,30,12.50351,9.90176
"E36003331","Bishop's Stortford Meads","Females","East of England","E07000097","East Hertfordshire","Age0",87.65626,71.23613,30,12.50351,9.90176
"E36003332","Bishop's Stortford Silverle","Females","East of England","E07000097","East Hertfordshire","Age0",84.70065,72.22099,30,12.50351,9.90176
"E36003333","Bishop's Stortford South","Females","East of England","E07000097","East Hertfordshire","Age0",83.21883,70.1828,30,12.50351,9.90176
"E36003334","Braughing","Females","East of England","E07000097","East Hertfordshire","Age0",88.67678,74.55666,30,12.50351,9.90176
"E36003335","Buntingford","Females","East of England","E07000097","East Hertfordshire","Age0",83.74179,69.36077,30,12.50351,9.90176
"E36003336","Datchworth & Aston","Females","East of England","E07000097","East Hertfordshire","Age0",88.57595,70.61064,30,12.50351,9.90176
"E36003337","Great Amwell","Females","East of England","E07000097","East Hertfordshire","Age0",87.09262,69.84078,30,12.50351,9.90176
"E36003338","Hertford Bengeo","Females","East of England","E07000097","East Hertfordshire","Age0",85.55452,71.03023,30,12.50351,9.90176
"E36003339","Hertford Castle","Females","East of England","E07000097","East Hertfordshire","Age0",86.44505,70.84777,30,12.50351,9.90176
"E36003340","Hertford Heath","Females","East of England","E07000097","East Hertfordshire","Age0",89.34214,73.36267,30,12.50351,9.90176
"E36003341","Hertford Kingsmead","Females","East of England","E07000097","East Hertfordshire","Age0",88.10659,69.76442,30,12.50351,9.90176
"E36003342","Hertford Rural North","Females","East of England","E07000097","East Hertfordshire","Age0",82.37158,69.62165,30,12.50351,9.90176
"E36003343","Hertford Rural South","Females","East of England","E07000097","East Hertfordshire","Age0",85.49595,70.8063,30,12.50351,9.90176
"E36003344","Hertford Sele","Females","East of England","E07000097","East Hertfordshire","Age0",82.64466,64.6549,30,12.50351,9.90176
"E36003345","Hunsdon","Females","East of England","E07000097","East Hertfordshire","Age0",84.27818,69.86922,30,12.50351,9.90176
"E36003346","Little Hadham","Females","East of England","E07000097","East Hertfordshire","Age0",84.64806,71.19581,30,12.50351,9.90176
"E36003347","Much Hadham","Females","East of England","E07000097","East Hertfordshire","Age0",84.62169,64.8103,30,12.50351,9.90176
"E36003348","Mundens and Cottered","Females","East of England","E07000097","East Hertfordshire","Age0",88.29986,73.06013,30,12.50351,9.90176
"E36003349","Puckeridge","Females","East of England","E07000097","East Hertfordshire","Age0",86.529,66.70292,30,12.50351,9.90176
"E36003350","Sawbridgeworth","Females","East of England","E07000097","East Hertfordshire","Age0",85.1404,69.44261,30,12.50351,9.90176
"E36003351","Stanstead Abbots","Females","East of England","E07000097","East Hertfordshire","Age0",82.77487,67.55736,30,12.50351,9.90176
"E36003352","Thundridge & Standon","Females","East of England","E07000097","East Hertfordshire","Age0",87.83114,73.16449,30,12.50351,9.90176
"E36003353","Walkern","Females","East of England","E07000097","East Hertfordshire","Age0",90.27361,74.00106,30,12.50351,9.90176
"E36003354","Ware Chadwell","Females","East of England","E07000097","East Hertfordshire","Age0",77.7701,65.11442,30,12.50351,9.90176
"E36003355","Ware Christchurch","Females","East of England","E07000097","East Hertfordshire","Age0",81.36193,68.01767,30,12.50351,9.90176
"E36003356","Ware St Mary's","Females","East of England","E07000097","East Hertfordshire","Age0",84.72481,70.48764,30,12.50351,9.90176
"E36003357","Ware Trinity","Females","East of England","E07000097","East Hertfordshire","Age0",81.09488,67.49123,30,12.50351,9.90176
"E36003358","Watton-at-Stone","Females","East of England","E07000097","East Hertfordshire","Age0",88.33324,69.89483,30,12.50351,9.90176
