"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000040","Aberdaron|Botwnnog|Tudweili","Females","Wales","W06000002","Gwynedd","Age0",82.36951,68.1725,24,8.70215,15.48863
"W39000043","Abermaw","Females","Wales","W06000002","Gwynedd","Age0",82.33026,63.66709,24,8.70215,15.48863
"W39000046","Bala|Llanuwchllyn","Females","Wales","W06000002","Gwynedd","Age0",82.65507,66.15673,24,8.70215,15.48863
"W39000051","Bryn-crug/Llanfihangel|Llan","Females","Wales","W06000002","Gwynedd","Age0",86.30819,68.14752,24,8.70215,15.48863
"W39000052","Cadnant","Females","Wales","W06000002","Gwynedd","Age0",82.77827,63.02691,24,8.70215,15.48863
"W39000053","Clynnog|Llanllyfni","Females","Wales","W06000002","Gwynedd","Age0",83.34349,65.94627,24,8.70215,15.48863
"W39000056","Cwm-y-Glo|Llanrug","Females","Wales","W06000002","Gwynedd","Age0",85.57989,68.60911,24,8.70215,15.48863
"W39000066","Garth|Menai (Bangor)","Females","Wales","W06000002","Gwynedd","Age0",80.94224,66.40604,24,8.70215,15.48863
"W39000067","Gerlan","Females","Wales","W06000002","Gwynedd","Age0",83.49781,64.74615,24,8.70215,15.48863
"W39000070","Harlech","Females","Wales","W06000002","Gwynedd","Age0",85.18594,66.72761,24,8.70215,15.48863
"W39000076","Llanberis","Females","Wales","W06000002","Gwynedd","Age0",81.52219,65.5181,24,8.70215,15.48863
"W39000078","Llanwnda","Females","Wales","W06000002","Gwynedd","Age0",84.74491,66.88808,24,8.70215,15.48863
"W39000079","Llanystumdwy","Females","Wales","W06000002","Gwynedd","Age0",85.21113,71.022,24,8.70215,15.48863
"W39000080","Marchog","Females","Wales","W06000002","Gwynedd","Age0",80.20657,56.44075,24,8.70215,15.48863
"W39000081","Menai (Caernarfon)","Females","Wales","W06000002","Gwynedd","Age0",86.38415,70.1956,24,8.70215,15.48863
"W39000084","Ogwen","Females","Wales","W06000002","Gwynedd","Age0",84.26744,65.67273,24,8.70215,15.48863
"W39000085","Peblig (Caernarfon)","Females","Wales","W06000002","Gwynedd","Age0",81.89936,55.53337,24,8.70215,15.48863
"W39000087","Penrhyndeudraeth","Females","Wales","W06000002","Gwynedd","Age0",84.34696,69.94694,24,8.70215,15.48863
"W39000088","Pentir","Females","Wales","W06000002","Gwynedd","Age0",79.04661,66.31868,24,8.70215,15.48863
"W39000093","Pwllheli North","Females","Wales","W06000002","Gwynedd","Age0",82.9028,66.23433,24,8.70215,15.48863
"W39000095","Seiont","Females","Wales","W06000002","Gwynedd","Age0",81.64717,65.64919,24,8.70215,15.48863
"W39000099","Tregarth & Mynydd Llandygai","Females","Wales","W06000002","Gwynedd","Age0",86.32558,67.64291,24,8.70215,15.48863
"W39000100","Tywyn","Females","Wales","W06000002","Gwynedd","Age0",83.42854,64.41253,24,8.70215,15.48863
"W39000102","Y Felinheli","Females","Wales","W06000002","Gwynedd","Age0",77.682,64.95677,24,8.70215,15.48863
