"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000374","Abergwili","Females","Wales","W06000010","Carmarthenshire","Age0",84.04046,68.89279,54,12.25647,13.4133
"W39000375","Ammanford","Females","Wales","W06000010","Carmarthenshire","Age0",81.82196,57.15383,54,12.25647,13.4133
"W39000376","Betws","Females","Wales","W06000010","Carmarthenshire","Age0",79.52804,62.08851,54,12.25647,13.4133
"W39000377","Bigyn","Females","Wales","W06000010","Carmarthenshire","Age0",80.67103,57.11351,54,12.25647,13.4133
"W39000378","Burry Port","Females","Wales","W06000010","Carmarthenshire","Age0",86.34665,60.22779,54,12.25647,13.4133
"W39000379","Bynea","Females","Wales","W06000010","Carmarthenshire","Age0",81.24849,59.57944,54,12.25647,13.4133
"W39000380","Carmarthen Town North","Females","Wales","W06000010","Carmarthenshire","Age0",82.10551,62.35544,54,12.25647,13.4133
"W39000381","Carmarthen Town South","Females","Wales","W06000010","Carmarthenshire","Age0",79.24826,60.76753,54,12.25647,13.4133
"W39000382","Carmarthen Town West","Females","Wales","W06000010","Carmarthenshire","Age0",81.16062,62.06123,54,12.25647,13.4133
"W39000383","Cenarth","Females","Wales","W06000010","Carmarthenshire","Age0",81.01506,60.91855,54,12.25647,13.4133
"W39000385","Cynwyl Elfed","Females","Wales","W06000010","Carmarthenshire","Age0",82.79195,65.49413,54,12.25647,13.4133
"W39000387","Dafen","Females","Wales","W06000010","Carmarthenshire","Age0",91.49107,59.79959,54,12.25647,13.4133
"W39000388","Elli","Females","Wales","W06000010","Carmarthenshire","Age0",83.64164,61.77829,54,12.25647,13.4133
"W39000389","Felinfoel","Females","Wales","W06000010","Carmarthenshire","Age0",79.71824,57.1394,54,12.25647,13.4133
"W39000390","Garnant","Females","Wales","W06000010","Carmarthenshire","Age0",82.01186,57.39991,54,12.25647,13.4133
"W39000391","Glanamman","Females","Wales","W06000010","Carmarthenshire","Age0",83.63919,58.03872,54,12.25647,13.4133
"W39000392","Glanymor","Females","Wales","W06000010","Carmarthenshire","Age0",82.1115,55.83996,54,12.25647,13.4133
"W39000393","Glyn","Females","Wales","W06000010","Carmarthenshire","Age0",81.69622,60.43011,54,12.25647,13.4133
"W39000394","Gorslas","Females","Wales","W06000010","Carmarthenshire","Age0",84.67487,61.81957,54,12.25647,13.4133
"W39000395","Hendy","Females","Wales","W06000010","Carmarthenshire","Age0",86.61253,65.30952,54,12.25647,13.4133
"W39000396","Hengoed","Females","Wales","W06000010","Carmarthenshire","Age0",84.05739,64.41882,54,12.25647,13.4133
"W39000397","Kidwelly","Females","Wales","W06000010","Carmarthenshire","Age0",80.39716,57.13947,54,12.25647,13.4133
"W39000398","Laugharne Township","Females","Wales","W06000010","Carmarthenshire","Age0",80.71321,63.19301,54,12.25647,13.4133
"W39000399","Llanboidy","Females","Wales","W06000010","Carmarthenshire","Age0",83.18271,66.55743,54,12.25647,13.4133
"W39000400","Llanddarog","Females","Wales","W06000010","Carmarthenshire","Age0",84.06905,65.94304,54,12.25647,13.4133
"W39000401","Llandeilo","Females","Wales","W06000010","Carmarthenshire","Age0",83.82309,65.77666,54,12.25647,13.4133
"W39000402","Llandovery","Females","Wales","W06000010","Carmarthenshire","Age0",82.02306,64.36143,54,12.25647,13.4133
"W39000403","Llandybie","Females","Wales","W06000010","Carmarthenshire","Age0",83.00133,62.88258,54,12.25647,13.4133
"W39000404","Llanegwad","Females","Wales","W06000010","Carmarthenshire","Age0",85.57308,68.07037,54,12.25647,13.4133
"W39000406","Llanfihangel-ar-Arth","Females","Wales","W06000010","Carmarthenshire","Age0",83.57768,63.34874,54,12.25647,13.4133
"W39000408","Llangeler","Females","Wales","W06000010","Carmarthenshire","Age0",81.22222,63.0328,54,12.25647,13.4133
"W39000409","Llangennech","Females","Wales","W06000010","Carmarthenshire","Age0",83.55529,62.01301,54,12.25647,13.4133
"W39000410","Llangunnor","Females","Wales","W06000010","Carmarthenshire","Age0",88.46638,64.77139,54,12.25647,13.4133
"W39000411","Llangyndeyrn","Females","Wales","W06000010","Carmarthenshire","Age0",80.87796,59.67314,54,12.25647,13.4133
"W39000412","Llannon","Females","Wales","W06000010","Carmarthenshire","Age0",81.36444,59.65884,54,12.25647,13.4133
"W39000413","Llansteffan","Females","Wales","W06000010","Carmarthenshire","Age0",84.07519,65.3798,54,12.25647,13.4133
"W39000414","Llanybydder","Females","Wales","W06000010","Carmarthenshire","Age0",83.95989,63.56135,54,12.25647,13.4133
"W39000415","Lliedi","Females","Wales","W06000010","Carmarthenshire","Age0",79.2346,59.98864,54,12.25647,13.4133
