"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E07000105","Ashford","E01023973","Ashford 005A",188000
"E07000105","Ashford","E01023972","Ashford 006A",206750
"E07000105","Ashford","E01023977","Ashford 007C",205000
"E07000105","Ashford","E01023975","Ashford 007B",2e+05
"E07000105","Ashford","E01023976","Ashford 008A",225000
"E07000105","Ashford","E01023974","Ashford 007A",210000
"E07000105","Ashford","E01023979","Ashford 011B",337500
"E07000105","Ashford","E01023978","Ashford 011A",489575
"E07000105","Ashford","E01023981","Ashford 004B",302500
"E07000105","Ashford","E01023980","Ashford 004A",235000
"E07000105","Ashford","E01032810","Ashford 001F",230000
"E07000105","Ashford","E01032812","Ashford 001G",445000
"E07000105","Ashford","E01023983","Ashford 003A",267500
"E07000105","Ashford","E01023984","Ashford 004C",241498
"E07000105","Ashford","E01023986","Ashford 002B",480000
"E07000105","Ashford","E01023985","Ashford 002A",411250
"E07000105","Ashford","E01023988","Ashford 001C",355000
"E07000105","Ashford","E01023987","Ashford 001B",375000
"E07000105","Ashford","E01023989","Ashford 002C",372500
"E07000105","Ashford","E01023990","Ashford 002D",212500
"E07000105","Ashford","E01023993","Ashford 004F",216500
"E07000105","Ashford","E01023992","Ashford 004E",294950
"E07000105","Ashford","E01032821","Ashford 004J",267000
"E07000105","Ashford","E01032814","Ashford 012F",271500
"E07000105","Ashford","E01023995","Ashford 006B",272000
"E07000105","Ashford","E01023996","Ashford 006C",288000
"E07000105","Ashford","E01023997","Ashford 014A",6e+05
"E07000105","Ashford","E01023998","Ashford 014B",330000
"E07000105","Ashford","E01023999","Ashford 003B",280000
"E07000105","Ashford","E01032811","Ashford 003D",260000
"E07000105","Ashford","E01032822","Ashford 003E",250000
"E07000105","Ashford","E01024001","Ashford 009A",215000
"E07000105","Ashford","E01024002","Ashford 005B",180000
"E07000105","Ashford","E01024004","Ashford 006E",419995
"E07000105","Ashford","E01024005","Ashford 006F",232000
"E07000105","Ashford","E01024003","Ashford 006D",270000
"E07000105","Ashford","E01024006","Ashford 009B",350000
"E07000105","Ashford","E01024008","Ashford 009D",280000
"E07000105","Ashford","E01032818","Ashford 009H",275000
"E07000105","Ashford","E01024010","Ashford 013B",261500
"E07000105","Ashford","E01024009","Ashford 013A",505000
"E07000105","Ashford","E01024011","Ashford 013C",295000
"E07000105","Ashford","E01024012","Ashford 013D",316500
"E07000105","Ashford","E01024014","Ashford 010B",427500
"E07000105","Ashford","E01024013","Ashford 010A",306000
"E07000105","Ashford","E01024015","Ashford 010C",468000
"E07000105","Ashford","E01024016","Ashford 007D",188000
"E07000105","Ashford","E01024017","Ashford 007E",251500
"E07000105","Ashford","E01032815","Ashford 009F",180000
"E07000105","Ashford","E01032824","Ashford 009J",211000
"E07000105","Ashford","E01032817","Ashford 009G",142500
"E07000105","Ashford","E01024020","Ashford 008C",180000
"E07000105","Ashford","E01024019","Ashford 008B",187475
"E07000105","Ashford","E01024023","Ashford 005C",251000
"E07000105","Ashford","E01024021","Ashford 004G",188000
"E07000105","Ashford","E01024022","Ashford 004H",245000
"E07000105","Ashford","E01024024","Ashford 013E",376000
"E07000105","Ashford","E01024026","Ashford 014C",450000
"E07000105","Ashford","E01024025","Ashford 013F",320000
"E07000105","Ashford","E01024029","Ashford 005E",239000
"E07000105","Ashford","E01024028","Ashford 007F",175000
"E07000105","Ashford","E01024027","Ashford 005D",140000
"E07000105","Ashford","E01032823","Ashford 008F",202000
"E07000105","Ashford","E01032816","Ashford 008E",265000
"E07000105","Ashford","E01024031","Ashford 012B",347500
"E07000105","Ashford","E01024033","Ashford 002E",550000
"E07000105","Ashford","E01024032","Ashford 011C",347250
"E07000105","Ashford","E01024034","Ashford 010D",305000
"E07000105","Ashford","E01024035","Ashford 002F",5e+05
"E07000105","Ashford","E01024036","Ashford 011D",372500
"E07000105","Ashford","E01024039","Ashford 012D",410000
"E07000105","Ashford","E01024037","Ashford 014D",260000
"E07000105","Ashford","E01024038","Ashford 012C",406147
"E07000105","Ashford","E01024040","Ashford 001D",462000
"E07000105","Ashford","E01024041","Ashford 001E",367500
"E07000105","Ashford","E01032813","Ashford 012E",245750
"E07000105","Ashford","E01032819","Ashford 009I",267000
"E07000105","Ashford","E01032820","Ashford 004I",302500
