"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"W06000016","Rhondda Cynon Taf","W01001137","Rhondda Cynon Taf 005A",67475
"W06000016","Rhondda Cynon Taf","W01001139","Rhondda Cynon Taf 005C",72975
"W06000016","Rhondda Cynon Taf","W01001138","Rhondda Cynon Taf 005B",76750
"W06000016","Rhondda Cynon Taf","W01001141","Rhondda Cynon Taf 005E",70000
"W06000016","Rhondda Cynon Taf","W01001140","Rhondda Cynon Taf 005D",60000
"W06000016","Rhondda Cynon Taf","W01001142","Rhondda Cynon Taf 005F",60248
"W06000016","Rhondda Cynon Taf","W01001146","Rhondda Cynon Taf 012D",99950
"W06000016","Rhondda Cynon Taf","W01001145","Rhondda Cynon Taf 012C",95000
"W06000016","Rhondda Cynon Taf","W01001143","Rhondda Cynon Taf 012A",88000
"W06000016","Rhondda Cynon Taf","W01001144","Rhondda Cynon Taf 012B",50000
"W06000016","Rhondda Cynon Taf","W01001148","Rhondda Cynon Taf 002A",70500
"W06000016","Rhondda Cynon Taf","W01001147","Rhondda Cynon Taf 004A",130000
"W06000016","Rhondda Cynon Taf","W01001150","Rhondda Cynon Taf 003B",61900
"W06000016","Rhondda Cynon Taf","W01001149","Rhondda Cynon Taf 003A",107000
"W06000016","Rhondda Cynon Taf","W01001151","Rhondda Cynon Taf 003C",142000
"W06000016","Rhondda Cynon Taf","W01001152","Rhondda Cynon Taf 002B",165000
"W06000016","Rhondda Cynon Taf","W01001153","Rhondda Cynon Taf 002C",80000
"W06000016","Rhondda Cynon Taf","W01001156","Rhondda Cynon Taf 003E",154000
"W06000016","Rhondda Cynon Taf","W01001155","Rhondda Cynon Taf 002D",96000
"W06000016","Rhondda Cynon Taf","W01001154","Rhondda Cynon Taf 003D",78000
"W06000016","Rhondda Cynon Taf","W01001159","Rhondda Cynon Taf 028C",139000
"W06000016","Rhondda Cynon Taf","W01001158","Rhondda Cynon Taf 028B",133000
"W06000016","Rhondda Cynon Taf","W01001157","Rhondda Cynon Taf 028A",128500
"W06000016","Rhondda Cynon Taf","W01001161","Rhondda Cynon Taf 029B",176998
"W06000016","Rhondda Cynon Taf","W01001160","Rhondda Cynon Taf 029A",125000
"W06000016","Rhondda Cynon Taf","W01001162","Rhondda Cynon Taf 025A",193500
"W06000016","Rhondda Cynon Taf","W01001916","Rhondda Cynon Taf 027G",225000
"W06000016","Rhondda Cynon Taf","W01001915","Rhondda Cynon Taf 027F",196000
"W06000016","Rhondda Cynon Taf","W01001165","Rhondda Cynon Taf 019B",93750
"W06000016","Rhondda Cynon Taf","W01001164","Rhondda Cynon Taf 019A",80000
"W06000016","Rhondda Cynon Taf","W01001166","Rhondda Cynon Taf 016A",55000
"W06000016","Rhondda Cynon Taf","W01001167","Rhondda Cynon Taf 016B",59500
"W06000016","Rhondda Cynon Taf","W01001170","Rhondda Cynon Taf 004D",137000
"W06000016","Rhondda Cynon Taf","W01001169","Rhondda Cynon Taf 004C",145000
"W06000016","Rhondda Cynon Taf","W01001168","Rhondda Cynon Taf 004B",105000
"W06000016","Rhondda Cynon Taf","W01001172","Rhondda Cynon Taf 020A",88000
"W06000016","Rhondda Cynon Taf","W01001174","Rhondda Cynon Taf 020C",67500
"W06000016","Rhondda Cynon Taf","W01001173","Rhondda Cynon Taf 020B",81000
"W06000016","Rhondda Cynon Taf","W01001171","Rhondda Cynon Taf 017A",85000
"W06000016","Rhondda Cynon Taf","W01001176","Rhondda Cynon Taf 013A",75000
"W06000016","Rhondda Cynon Taf","W01001175","Rhondda Cynon Taf 009A",59000
"W06000016","Rhondda Cynon Taf","W01001177","Rhondda Cynon Taf 009B",44500
"W06000016","Rhondda Cynon Taf","W01001178","Rhondda Cynon Taf 023A",93000
"W06000016","Rhondda Cynon Taf","W01001179","Rhondda Cynon Taf 023B",83000
"W06000016","Rhondda Cynon Taf","W01001180","Rhondda Cynon Taf 015A",68000
"W06000016","Rhondda Cynon Taf","W01001181","Rhondda Cynon Taf 015B",114995
"W06000016","Rhondda Cynon Taf","W01001182","Rhondda Cynon Taf 021A",81000
"W06000016","Rhondda Cynon Taf","W01001183","Rhondda Cynon Taf 021B",75000
"W06000016","Rhondda Cynon Taf","W01001185","Rhondda Cynon Taf 022A",128500
"W06000016","Rhondda Cynon Taf","W01001184","Rhondda Cynon Taf 026A",133000
"W06000016","Rhondda Cynon Taf","W01001187","Rhondda Cynon Taf 001B",97500
"W06000016","Rhondda Cynon Taf","W01001188","Rhondda Cynon Taf 001C",85000
"W06000016","Rhondda Cynon Taf","W01001186","Rhondda Cynon Taf 001A",122500
"W06000016","Rhondda Cynon Taf","W01001190","Rhondda Cynon Taf 029D",195000
"W06000016","Rhondda Cynon Taf","W01001189","Rhondda Cynon Taf 029C",130000
"W06000016","Rhondda Cynon Taf","W01001191","Rhondda Cynon Taf 031A",167000
"W06000016","Rhondda Cynon Taf","W01001192","Rhondda Cynon Taf 031B",118000
"W06000016","Rhondda Cynon Taf","W01001193","Rhondda Cynon Taf 030A",175500
"W06000016","Rhondda Cynon Taf","W01001194","Rhondda Cynon Taf 030B",177500
"W06000016","Rhondda Cynon Taf","W01001195","Rhondda Cynon Taf 030C",182500
