"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"W06000013","Bridgend","W01000974","Bridgend 006A",149950
"W06000013","Bridgend","W01000975","Bridgend 004A",98000
"W06000013","Bridgend","W01000976","Bridgend 003A",98975
"W06000013","Bridgend","W01000977","Bridgend 003B",110000
"W06000013","Bridgend","W01000978","Bridgend 004B",72000
"W06000013","Bridgend","W01000979","Bridgend 015A",152500
"W06000013","Bridgend","W01000984","Bridgend 016D",129500
"W06000013","Bridgend","W01000983","Bridgend 015B",133000
"W06000013","Bridgend","W01000982","Bridgend 016C",163000
"W06000013","Bridgend","W01000985","Bridgend 015C",185000
"W06000013","Bridgend","W01000980","Bridgend 016A",133475
"W06000013","Bridgend","W01000981","Bridgend 016B",NA
"W06000013","Bridgend","W01000986","Bridgend 007A",154995
"W06000013","Bridgend","W01000987","Bridgend 007B",132250
"W06000013","Bridgend","W01000990","Bridgend 017B",120975
"W06000013","Bridgend","W01000989","Bridgend 013A",250000
"W06000013","Bridgend","W01001921","Bridgend 017H",189750
"W06000013","Bridgend","W01000993","Bridgend 001C",70000
"W06000013","Bridgend","W01000995","Bridgend 001E",77500
"W06000013","Bridgend","W01000994","Bridgend 001D",90000
"W06000013","Bridgend","W01000991","Bridgend 001A",NA
"W06000013","Bridgend","W01000992","Bridgend 001B",60750
"W06000013","Bridgend","W01000996","Bridgend 008A",132500
"W06000013","Bridgend","W01000997","Bridgend 012A",130000
"W06000013","Bridgend","W01000998","Bridgend 011A",197250
"W06000013","Bridgend","W01001000","Bridgend 010B",150000
"W06000013","Bridgend","W01001001","Bridgend 010C",142500
"W06000013","Bridgend","W01000999","Bridgend 010A",116000
"W06000013","Bridgend","W01001002","Bridgend 010D",108875
"W06000013","Bridgend","W01001003","Bridgend 015D",250000
"W06000013","Bridgend","W01001005","Bridgend 009B",132000
"W06000013","Bridgend","W01001004","Bridgend 009A",123500
"W06000013","Bridgend","W01001006","Bridgend 009C",148500
"W06000013","Bridgend","W01001007","Bridgend 009D",149000
"W06000013","Bridgend","W01001008","Bridgend 011B",178000
"W06000013","Bridgend","W01001009","Bridgend 004C",110000
"W06000013","Bridgend","W01001011","Bridgend 012C",122000
"W06000013","Bridgend","W01001010","Bridgend 012B",126750
"W06000013","Bridgend","W01001013","Bridgend 005B",134500
"W06000013","Bridgend","W01001012","Bridgend 005A",120000
"W06000013","Bridgend","W01001016","Bridgend 005C",123750
"W06000013","Bridgend","W01001015","Bridgend 002B",86500
"W06000013","Bridgend","W01001014","Bridgend 002A",90000
"W06000013","Bridgend","W01001018","Bridgend 002D",90000
"W06000013","Bridgend","W01001017","Bridgend 002C",134000
"W06000013","Bridgend","W01001020","Bridgend 002E",123000
"W06000013","Bridgend","W01001019","Bridgend 005D",142000
"W06000013","Bridgend","W01001022","Bridgend 014B",97500
"W06000013","Bridgend","W01001023","Bridgend 014C",125500
"W06000013","Bridgend","W01001021","Bridgend 014A",111200
"W06000013","Bridgend","W01001024","Bridgend 003C",56000
"W06000013","Bridgend","W01001025","Bridgend 003D",73500
"W06000013","Bridgend","W01001026","Bridgend 012D",125000
"W06000013","Bridgend","W01001028","Bridgend 014D",148750
"W06000013","Bridgend","W01001027","Bridgend 017C",177875
"W06000013","Bridgend","W01001030","Bridgend 019B",218000
"W06000013","Bridgend","W01001029","Bridgend 019A",243000
"W06000013","Bridgend","W01001031","Bridgend 018A",260000
"W06000013","Bridgend","W01001032","Bridgend 018B",190000
"W06000013","Bridgend","W01001033","Bridgend 003E",84250
"W06000013","Bridgend","W01001034","Bridgend 003F",74500
"W06000013","Bridgend","W01001037","Bridgend 013B",171725
"W06000013","Bridgend","W01001035","Bridgend 014E",114500
"W06000013","Bridgend","W01001036","Bridgend 017D",260500
"W06000013","Bridgend","W01001038","Bridgend 011C",149000
"W06000013","Bridgend","W01001040","Bridgend 009F",152500
"W06000013","Bridgend","W01001039","Bridgend 009E",175000
"W06000013","Bridgend","W01001041","Bridgend 013C",182498
"W06000013","Bridgend","W01001042","Bridgend 004D",67498
"W06000013","Bridgend","W01001043","Bridgend 004E",72500
"W06000013","Bridgend","W01001044","Bridgend 019C",169950
"W06000013","Bridgend","W01001045","Bridgend 019D",144000
"W06000013","Bridgend","W01001047","Bridgend 018D",242500
"W06000013","Bridgend","W01001046","Bridgend 018C",160000
"W06000013","Bridgend","W01001052","Bridgend 008F",118500
"W06000013","Bridgend","W01001049","Bridgend 008C",110000
"W06000013","Bridgend","W01001048","Bridgend 008B",134975
"W06000013","Bridgend","W01001050","Bridgend 008D",109000
"W06000013","Bridgend","W01001051","Bridgend 008E",120000
"W06000013","Bridgend","W01001053","Bridgend 018E",267500
"W06000013","Bridgend","W01001054","Bridgend 018F",287500
"W06000013","Bridgend","W01001055","Bridgend 007C",118500
"W06000013","Bridgend","W01001056","Bridgend 007D",115500
"W06000013","Bridgend","W01001057","Bridgend 006B",119975
"W06000013","Bridgend","W01001058","Bridgend 006C",124000
"W06000013","Bridgend","W01001918","Bridgend 017E",219000
"W06000013","Bridgend","W01001919","Bridgend 017F",185000
"W06000013","Bridgend","W01001920","Bridgend 017G",212500
