"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E08000012","Liverpool","E01006515","Liverpool 037B",62500
"E08000012","Liverpool","E01006514","Liverpool 037A",422500
"E08000012","Liverpool","E01033768","Liverpool 037F",151000
"E08000012","Liverpool","E01006518","Liverpool 044A",79975
"E08000012","Liverpool","E01033765","Liverpool 061D",120000
"E08000012","Liverpool","E01033756","Liverpool 061C",134000
"E08000012","Liverpool","E01006512","Liverpool 031A",90000
"E08000012","Liverpool","E01006513","Liverpool 060A",129500
"E08000012","Liverpool","E01033757","Liverpool 037E",NA
"E08000012","Liverpool","E01006526","Liverpool 048C",180000
"E08000012","Liverpool","E01006529","Liverpool 048D",181000
"E08000012","Liverpool","E01006521","Liverpool 052A",169975
"E08000012","Liverpool","E01006527","Liverpool 053A",208500
"E08000012","Liverpool","E01006520","Liverpool 043A",135000
"E08000012","Liverpool","E01006522","Liverpool 048A",140000
"E08000012","Liverpool","E01006523","Liverpool 052B",198000
"E08000012","Liverpool","E01006524","Liverpool 048B",167500
"E08000012","Liverpool","E01006525","Liverpool 049A",285000
"E08000012","Liverpool","E01006528","Liverpool 052C",178000
"E08000012","Liverpool","E01006519","Liverpool 056A",272500
"E08000012","Liverpool","E01006532","Liverpool 047A",335000
"E08000012","Liverpool","E01006533","Liverpool 055C",205000
"E08000012","Liverpool","E01006531","Liverpool 055B",210000
"E08000012","Liverpool","E01006534","Liverpool 054A",207500
"E08000012","Liverpool","E01006535","Liverpool 054B",169000
"E08000012","Liverpool","E01006538","Liverpool 055E",140000
"E08000012","Liverpool","E01006537","Liverpool 055D",130000
"E08000012","Liverpool","E01006539","Liverpool 047B",395000
"E08000012","Liverpool","E01006536","Liverpool 054C",141000
"E08000012","Liverpool","E01006530","Liverpool 055A",190500
"E08000012","Liverpool","E01006542","Liverpool 018A",96475
"E08000012","Liverpool","E01006544","Liverpool 015C",50000
"E08000012","Liverpool","E01006545","Liverpool 019A",75000
"E08000012","Liverpool","E01006547","Liverpool 019C",55000
"E08000012","Liverpool","E01006540","Liverpool 024A",47500
"E08000012","Liverpool","E01006541","Liverpool 015A",76000
"E08000012","Liverpool","E01006546","Liverpool 019B",58500
"E08000012","Liverpool","E01006548","Liverpool 019D",52000
"E08000012","Liverpool","E01006543","Liverpool 015B",125000
"E08000012","Liverpool","E01006554","Liverpool 048F",NA
"E08000012","Liverpool","E01006549","Liverpool 043B",360000
"E08000012","Liverpool","E01006553","Liverpool 042A",180000
"E08000012","Liverpool","E01033766","Liverpool 042G",150000
"E08000012","Liverpool","E01006556","Liverpool 039B",45250
"E08000012","Liverpool","E01006552","Liverpool 039A",84000
"E08000012","Liverpool","E01006557","Liverpool 038B",120000
"E08000012","Liverpool","E01006551","Liverpool 048E",132500
"E08000012","Liverpool","E01006550","Liverpool 038A",149975
"E08000012","Liverpool","E01033747","Liverpool 018F",129995
"E08000012","Liverpool","E01006562","Liverpool 018E",45000
"E08000012","Liverpool","E01006563","Liverpool 024B",45000
"E08000012","Liverpool","E01006564","Liverpool 023B",113750
"E08000012","Liverpool","E01006558","Liverpool 018B",49000
"E08000012","Liverpool","E01006560","Liverpool 023A",NA
"E08000012","Liverpool","E01006571","Liverpool 026D",114500
"E08000012","Liverpool","E01006567","Liverpool 026A",121000
"E08000012","Liverpool","E01006573","Liverpool 029C",82500
"E08000012","Liverpool","E01006566","Liverpool 032A",124950
"E08000012","Liverpool","E01006570","Liverpool 026C",172500
"E08000012","Liverpool","E01006574","Liverpool 025B",90750
"E08000012","Liverpool","E01006565","Liverpool 029A",120000
"E08000012","Liverpool","E01006568","Liverpool 026B",140000
"E08000012","Liverpool","E01006569","Liverpool 029B",121250
"E08000012","Liverpool","E01006572","Liverpool 025A",64000
"E08000012","Liverpool","E01006576","Liverpool 034B",182000
"E08000012","Liverpool","E01006585","Liverpool 032B",125750
"E08000012","Liverpool","E01006577","Liverpool 034C",236500
"E08000012","Liverpool","E01006580","Liverpool 036B",250500
"E08000012","Liverpool","E01006583","Liverpool 047C",375000
"E08000012","Liverpool","E01006582","Liverpool 041A",310000
"E08000012","Liverpool","E01006584","Liverpool 034E",145000
"E08000012","Liverpool","E01006579","Liverpool 034D",220000
"E08000012","Liverpool","E01006578","Liverpool 036A",170000
