"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E06000031","Peterborough","E01015589","Peterborough 004A",359500
"E06000031","Peterborough","E01015590","Peterborough 004B",445000
"E06000031","Peterborough","E01015596","Peterborough 009B",134500
"E06000031","Peterborough","E01015595","Peterborough 011D",135000
"E06000031","Peterborough","E01015593","Peterborough 009A",139998
"E06000031","Peterborough","E01015591","Peterborough 011A",182000
"E06000031","Peterborough","E01015592","Peterborough 011B",141500
"E06000031","Peterborough","E01015594","Peterborough 011C",157500
"E06000031","Peterborough","E01015597","Peterborough 011E",142000
"E06000031","Peterborough","E01015598","Peterborough 015A",315000
"E06000031","Peterborough","E01015600","Peterborough 014B",84000
"E06000031","Peterborough","E01015602","Peterborough 014C",138500
"E06000031","Peterborough","E01015599","Peterborough 014A",154000
"E06000031","Peterborough","E01015603","Peterborough 010A",114500
"E06000031","Peterborough","E01015604","Peterborough 010B",108000
"E06000031","Peterborough","E01015601","Peterborough 012A",130000
"E06000031","Peterborough","E01015610","Peterborough 008C",155000
"E06000031","Peterborough","E01015608","Peterborough 008B",156000
"E06000031","Peterborough","E01015605","Peterborough 008A",150000
"E06000031","Peterborough","E01015607","Peterborough 007A",125000
"E06000031","Peterborough","E01015609","Peterborough 007B",147000
"E06000031","Peterborough","E01015606","Peterborough 013A",136500
"E06000031","Peterborough","E01015614","Peterborough 013D",168000
"E06000031","Peterborough","E01015611","Peterborough 013B",137500
"E06000031","Peterborough","E01015613","Peterborough 013C",146000
"E06000031","Peterborough","E01015615","Peterborough 013E",148000
"E06000031","Peterborough","E01015616","Peterborough 013F",107114
"E06000031","Peterborough","E01015612","Peterborough 014D",115000
"E06000031","Peterborough","E01015620","Peterborough 005D",202500
"E06000031","Peterborough","E01015619","Peterborough 005C",172250
"E06000031","Peterborough","E01015618","Peterborough 005B",202995
"E06000031","Peterborough","E01015617","Peterborough 005A",178000
"E06000031","Peterborough","E01015624","Peterborough 017C",139000
"E06000031","Peterborough","E01015623","Peterborough 017B",136250
"E06000031","Peterborough","E01015621","Peterborough 017A",150000
"E06000031","Peterborough","E01015622","Peterborough 016A",155000
"E06000031","Peterborough","E01033182","Peterborough 016G",130000
"E06000031","Peterborough","E01015627","Peterborough 018A",398750
"E06000031","Peterborough","E01015629","Peterborough 001A",205000
"E06000031","Peterborough","E01015628","Peterborough 004D",207500
"E06000031","Peterborough","E01015626","Peterborough 004C",137000
"E06000031","Peterborough","E01015630","Peterborough 003A",229000
"E06000031","Peterborough","E01015631","Peterborough 003B",214000
"E06000031","Peterborough","E01015632","Peterborough 010C",128000
"E06000031","Peterborough","E01015633","Peterborough 008D",155500
"E06000031","Peterborough","E01015634","Peterborough 008E",159950
"E06000031","Peterborough","E01015635","Peterborough 001B",218750
"E06000031","Peterborough","E01015636","Peterborough 001C",285000
"E06000031","Peterborough","E01015638","Peterborough 022A",250288
"E06000031","Peterborough","E01015637","Peterborough 021A",128000
"E06000031","Peterborough","E01015639","Peterborough 021B",125500
"E06000031","Peterborough","E01015641","Peterborough 021D",149000
"E06000031","Peterborough","E01015640","Peterborough 021C",140000
"E06000031","Peterborough","E01015642","Peterborough 021E",131000
"E06000031","Peterborough","E01015643","Peterborough 023A",140700
"E06000031","Peterborough","E01015648","Peterborough 018E",365000
"E06000031","Peterborough","E01015646","Peterborough 018D",270000
"E06000031","Peterborough","E01015645","Peterborough 018C",175000
"E06000031","Peterborough","E01015644","Peterborough 018B",205000
"E06000031","Peterborough","E01015647","Peterborough 021F",109000
"E06000031","Peterborough","E01015650","Peterborough 022B",219750
"E06000031","Peterborough","E01033179","Peterborough 022D",204995
"E06000031","Peterborough","E01015655","Peterborough 014E",147500
"E06000031","Peterborough","E01015653","Peterborough 012D",223000
"E06000031","Peterborough","E01015651","Peterborough 012B",180000
"E06000031","Peterborough","E01015652","Peterborough 012C",159000
"E06000031","Peterborough","E01015654","Peterborough 012E",132500
"E06000031","Peterborough","E01015660","Peterborough 007F",145000
"E06000031","Peterborough","E01015659","Peterborough 003C",150000
"E06000031","Peterborough","E01015658","Peterborough 007E",129750
"E06000031","Peterborough","E01015657","Peterborough 007D",145000
"E06000031","Peterborough","E01015656","Peterborough 007C",152000
"E06000031","Peterborough","E01015661","Peterborough 010D",134500
"E06000031","Peterborough","E01015664","Peterborough 009E",NA
"E06000031","Peterborough","E01015663","Peterborough 009D",133000
"E06000031","Peterborough","E01015662","Peterborough 009C",120000
"E06000031","Peterborough","E01015665","Peterborough 016C",165000
"E06000031","Peterborough","E01015670","Peterborough 019C",204000
"E06000031","Peterborough","E01015671","Peterborough 019D",194000
"E06000031","Peterborough","E01015667","Peterborough 019A",163000
"E06000031","Peterborough","E01015668","Peterborough 017E",133000
"E06000031","Peterborough","E01015669","Peterborough 019B",174500
"E06000031","Peterborough","E01015666","Peterborough 017D",165000
"E06000031","Peterborough","E01015673","Peterborough 019F",166000
"E06000031","Peterborough","E01015672","Peterborough 019E",217000
"E06000031","Peterborough","E01015676","Peterborough 006C",150000
"E06000031","Peterborough","E01015675","Peterborough 006B",173000
"E06000031","Peterborough","E01015677","Peterborough 010E",136750
"E06000031","Peterborough","E01015674","Peterborough 006A",158000
"E06000031","Peterborough","E01015682","Peterborough 002D",159000
"E06000031","Peterborough","E01015678","Peterborough 002A",181000
"E06000031","Peterborough","E01015679","Peterborough 001D",161000
"E06000031","Peterborough","E01015680","Peterborough 002B",145000
"E06000031","Peterborough","E01015681","Peterborough 002C",180000
"E06000031","Peterborough","E01015685","Peterborough 003E",197500
"E06000031","Peterborough","E01015686","Peterborough 006E",207500
"E06000031","Peterborough","E01015683","Peterborough 006D",2e+05
"E06000031","Peterborough","E01015684","Peterborough 003D",261500
"E06000031","Peterborough","E01015688","Peterborough 016D",348998
"E06000031","Peterborough","E01015687","Peterborough 015B",258000
"E06000031","Peterborough","E01015689","Peterborough 015C",305000
"E06000031","Peterborough","E01015690","Peterborough 015D",387500
"E06000031","Peterborough","E01015691","Peterborough 015E",232500
"E06000031","Peterborough","E01015692","Peterborough 016E",151000
"E06000031","Peterborough","E01033173","Peterborough 016F",229950
"E06000031","Peterborough","E01033174","Peterborough 022C",156000
"E06000031","Peterborough","E01033175","Peterborough 023B",212600
"E06000031","Peterborough","E01033176","Peterborough 023C",215995
"E06000031","Peterborough","E01033177","Peterborough 023D",226000
"E06000031","Peterborough","E01033178","Peterborough 023E",229950
"E06000031","Peterborough","E01033180","Peterborough 023F",199250
"E06000031","Peterborough","E01033181","Peterborough 022E",227000
