"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000001","Aberffraw|Rhosneigr","Females","Wales","W06000001","Isle of Anglesey","Age65",22.82295,10.77656,12,8.31473,6.20591
"W39000002","Amlwch Port","Females","Wales","W06000001","Isle of Anglesey","Age65",18.30929,7.52304,12,8.31473,6.20591
"W39000012","Cwm Cadnant","Females","Wales","W06000001","Isle of Anglesey","Age65",21.0999,12.20797,12,8.31473,6.20591
"W39000013","Cyngar","Females","Wales","W06000001","Isle of Anglesey","Age65",19.53585,8.74758,12,8.31473,6.20591
"W39000020","Llaneilian","Females","Wales","W06000001","Isle of Anglesey","Age65",21.10508,8.56692,12,8.31473,6.20591
"W39000022","Llanfair-yn-Neubwll","Females","Wales","W06000001","Isle of Anglesey","Age65",19.21279,7.36039,12,8.31473,6.20591
"W39000028","Maeshyfryd","Females","Wales","W06000001","Isle of Anglesey","Age65",20.11103,7.63236,12,8.31473,6.20591
"W39000034","Porthyfelin","Females","Wales","W06000001","Isle of Anglesey","Age65",19.18601,7.12174,12,8.31473,6.20591
"W39000035","Rhosyr","Females","Wales","W06000001","Isle of Anglesey","Age65",21.85924,10.04738,12,8.31473,6.20591
"W39000036","Trearddur","Females","Wales","W06000001","Isle of Anglesey","Age65",20.56252,9.77154,12,8.31473,6.20591
"W39000038","Tysilio","Females","Wales","W06000001","Isle of Anglesey","Age65",26.62402,13.32765,12,8.31473,6.20591
"W39000039","Valley","Females","Wales","W06000001","Isle of Anglesey","Age65",20.93197,9.27311,12,8.31473,6.20591
