"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005571","Abbeygate","Females","East of England","E07000204","St Edmundsbury","Age65",21.11606,12.23661,31,10.9352,5.97599
"E36005572","Bardwell","Females","East of England","E07000204","St Edmundsbury","Age65",25.28225,13.27719,31,10.9352,5.97599
"E36005573","Barningham","Females","East of England","E07000204","St Edmundsbury","Age65",22.95431,12.14456,31,10.9352,5.97599
"E36005574","Barrow","Females","East of England","E07000204","St Edmundsbury","Age65",26.10062,13.26277,31,10.9352,5.97599
"E36005575","Cavendish","Females","East of England","E07000204","St Edmundsbury","Age65",22.42607,13.20033,31,10.9352,5.97599
"E36005576","Chedburgh","Females","East of England","E07000204","St Edmundsbury","Age65",18.35332,11.8613,31,10.9352,5.97599
"E36005577","Clare","Females","East of England","E07000204","St Edmundsbury","Age65",24.12123,13.90678,31,10.9352,5.97599
"E36005578","Eastgate","Females","East of England","E07000204","St Edmundsbury","Age65",21.45679,11.76881,31,10.9352,5.97599
"E36005579","Fornham","Females","East of England","E07000204","St Edmundsbury","Age65",22.45205,12.26528,31,10.9352,5.97599
"E36005580","Great Barton","Females","East of England","E07000204","St Edmundsbury","Age65",23.64476,13.49114,31,10.9352,5.97599
"E36005581","Haverhill East","Females","East of England","E07000204","St Edmundsbury","Age65",24.62946,9.75592,31,10.9352,5.97599
"E36005582","Haverhill North","Females","East of England","E07000204","St Edmundsbury","Age65",21.28799,8.90458,31,10.9352,5.97599
"E36005583","Haverhill South","Females","East of England","E07000204","St Edmundsbury","Age65",20.32615,7.93079,31,10.9352,5.97599
"E36005584","Haverhill West","Females","East of England","E07000204","St Edmundsbury","Age65",19.40972,9.22057,31,10.9352,5.97599
"E36005585","Horringer and Whelnetham","Females","East of England","E07000204","St Edmundsbury","Age65",27.00178,12.74004,31,10.9352,5.97599
"E36005586","Hundon","Females","East of England","E07000204","St Edmundsbury","Age65",21.58031,11.6086,31,10.9352,5.97599
"E36005587","Ixworth","Females","East of England","E07000204","St Edmundsbury","Age65",20.14475,10.61384,31,10.9352,5.97599
"E36005588","Kedington","Females","East of England","E07000204","St Edmundsbury","Age65",19.3403,9.53879,31,10.9352,5.97599
"E36005589","Minden","Females","East of England","E07000204","St Edmundsbury","Age65",24.62557,12.45519,31,10.9352,5.97599
"E36005590","Moreton Hall","Females","East of England","E07000204","St Edmundsbury","Age65",22.59992,12.74432,31,10.9352,5.97599
"E36005591","Northgate","Females","East of England","E07000204","St Edmundsbury","Age65",21.65041,9.32404,31,10.9352,5.97599
"E36005592","Pakenham","Females","East of England","E07000204","St Edmundsbury","Age65",29.28852,11.86044,31,10.9352,5.97599
"E36005593","Risby","Females","East of England","E07000204","St Edmundsbury","Age65",18.45986,10.82476,31,10.9352,5.97599
"E36005594","Risbygate","Females","East of England","E07000204","St Edmundsbury","Age65",22.37578,10.85616,31,10.9352,5.97599
"E36005595","Rougham","Females","East of England","E07000204","St Edmundsbury","Age65",25.87843,12.26867,31,10.9352,5.97599
"E36005596","Southgate","Females","East of England","E07000204","St Edmundsbury","Age65",26.02424,13.59191,31,10.9352,5.97599
"E36005597","St Olaves","Females","East of England","E07000204","St Edmundsbury","Age65",24.33971,9.8222,31,10.9352,5.97599
"E36005598","Stanton","Females","East of England","E07000204","St Edmundsbury","Age65",22.13722,10.47789,31,10.9352,5.97599
"E36005599","Westgate","Females","East of England","E07000204","St Edmundsbury","Age65",23.34145,11.87592,31,10.9352,5.97599
"E36005600","Wickhambrook","Females","East of England","E07000204","St Edmundsbury","Age65",24.0013,11.60486,31,10.9352,5.97599
"E36005601","Withersfield","Females","East of England","E07000204","St Edmundsbury","Age65",25.21275,13.06903,31,10.9352,5.97599
