"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003291","Broxbourne","Females","East of England","E07000095","Broxbourne","Age65",22.20032,12.428,13,5.29327,4.69059
"E36003292","Bury Green","Females","East of England","E07000095","Broxbourne","Age65",20.42988,9.17298,13,5.29327,4.69059
"E36003293","Cheshunt Central","Females","East of England","E07000095","Broxbourne","Age65",23.83878,11.34274,13,5.29327,4.69059
"E36003294","Cheshunt North","Females","East of England","E07000095","Broxbourne","Age65",21.64855,9.70286,13,5.29327,4.69059
"E36003295","Flamstead End","Females","East of England","E07000095","Broxbourne","Age65",24.0141,10.90133,13,5.29327,4.69059
"E36003296","Goffs Oak","Females","East of England","E07000095","Broxbourne","Age65",23.19271,12.28203,13,5.29327,4.69059
"E36003297","Hoddesdon North","Females","East of England","E07000095","Broxbourne","Age65",21.62068,11.33083,13,5.29327,4.69059
"E36003298","Hoddesdon Town","Females","East of England","E07000095","Broxbourne","Age65",23.15587,11.23474,13,5.29327,4.69059
"E36003299","Rosedale","Females","East of England","E07000095","Broxbourne","Age65",20.06981,7.73741,13,5.29327,4.69059
"E36003300","Rye Park","Females","East of England","E07000095","Broxbourne","Age65",23.05251,9.25643,13,5.29327,4.69059
"E36003301","Theobalds","Females","East of England","E07000095","Broxbourne","Age65",25.36308,10.7021,13,5.29327,4.69059
"E36003302","Waltham Cross","Females","East of England","E07000095","Broxbourne","Age65",20.65817,7.90384,13,5.29327,4.69059
"E36003303","Wormley & Turnford","Females","East of England","E07000095","Broxbourne","Age65",22.96066,10.28471,13,5.29327,4.69059
