"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000171","Argoed","Females","Wales","W06000005","Flintshire","Age65",23.79327,11.02288,39,9.64393,9.24635
"W39000172","Aston","Females","Wales","W06000005","Flintshire","Age65",20.80124,10.48286,39,9.64393,9.24635
"W39000174","Bagillt West","Females","Wales","W06000005","Flintshire","Age65",19.63298,7.34171,39,9.64393,9.24635
"W39000175","Broughton North East","Females","Wales","W06000005","Flintshire","Age65",25.87776,10.8702,39,9.64393,9.24635
"W39000176","Broughton South","Females","Wales","W06000005","Flintshire","Age65",18.61777,9.99186,39,9.64393,9.24635
"W39000177","Brynford","Females","Wales","W06000005","Flintshire","Age65",20.34873,9.70269,39,9.64393,9.24635
"W39000178","Buckley Bistre East","Females","Wales","W06000005","Flintshire","Age65",20.1812,9.08581,39,9.64393,9.24635
"W39000179","Buckley Bistre West","Females","Wales","W06000005","Flintshire","Age65",19.05239,7.86977,39,9.64393,9.24635
"W39000180","Buckley Mountain","Females","Wales","W06000005","Flintshire","Age65",23.08532,9.80652,39,9.64393,9.24635
"W39000181","Buckley Pentrobin","Females","Wales","W06000005","Flintshire","Age65",22.45054,10.33728,39,9.64393,9.24635
"W39000183","Caerwys","Females","Wales","W06000005","Flintshire","Age65",23.7846,12.38132,39,9.64393,9.24635
"W39000185","Connah's Quay Central","Females","Wales","W06000005","Flintshire","Age65",21.78069,9.25925,39,9.64393,9.24635
"W39000186","Connah's Quay Golftyn","Females","Wales","W06000005","Flintshire","Age65",24.00132,9.92165,39,9.64393,9.24635
"W39000187","Connah's Quay South","Females","Wales","W06000005","Flintshire","Age65",24.88927,9.82415,39,9.64393,9.24635
"W39000188","Connah's Quay Wepre","Females","Wales","W06000005","Flintshire","Age65",17.28627,8.44141,39,9.64393,9.24635
"W39000189","Ewloe","Females","Wales","W06000005","Flintshire","Age65",21.17727,11.16858,39,9.64393,9.24635
"W39000191","Flint Castle","Females","Wales","W06000005","Flintshire","Age65",18.28668,5.67911,39,9.64393,9.24635
"W39000192","Flint Coleshill","Females","Wales","W06000005","Flintshire","Age65",22.23513,8.69202,39,9.64393,9.24635
"W39000193","Flint Oakenholt","Females","Wales","W06000005","Flintshire","Age65",19.26765,7.90417,39,9.64393,9.24635
"W39000194","Flint Trelawny","Females","Wales","W06000005","Flintshire","Age65",16.23383,8.0022,39,9.64393,9.24635
"W39000195","Greenfield","Females","Wales","W06000005","Flintshire","Age65",16.72234,7.22187,39,9.64393,9.24635
"W39000202","Holywell Central","Females","Wales","W06000005","Flintshire","Age65",18.74867,7.53878,39,9.64393,9.24635
"W39000204","Holywell West","Females","Wales","W06000005","Flintshire","Age65",19.36797,9.14855,39,9.64393,9.24635
"W39000205","Hope","Females","Wales","W06000005","Flintshire","Age65",22.28764,9.51253,39,9.64393,9.24635
"W39000206","Leeswood","Females","Wales","W06000005","Flintshire","Age65",17.7455,9.07389,39,9.64393,9.24635
"W39000208","Mancot","Females","Wales","W06000005","Flintshire","Age65",20.05933,8.05458,39,9.64393,9.24635
"W39000209","Mold Broncoed","Females","Wales","W06000005","Flintshire","Age65",24.37601,11.86375,39,9.64393,9.24635
"W39000210","Mold East","Females","Wales","W06000005","Flintshire","Age65",23.89378,12.17048,39,9.64393,9.24635
"W39000211","Mold South","Females","Wales","W06000005","Flintshire","Age65",18.89089,11.01671,39,9.64393,9.24635
"W39000212","Mold West","Females","Wales","W06000005","Flintshire","Age65",20.68864,9.21104,39,9.64393,9.24635
"W39000214","New Brighton","Females","Wales","W06000005","Flintshire","Age65",25.25633,13.0682,39,9.64393,9.24635
"W39000215","Northop","Females","Wales","W06000005","Flintshire","Age65",24.12292,13.95437,39,9.64393,9.24635
"W39000217","Penyffordd","Females","Wales","W06000005","Flintshire","Age65",22.61567,11.63893,39,9.64393,9.24635
"W39000218","Queensferry","Females","Wales","W06000005","Flintshire","Age65",17.51056,7.46302,39,9.64393,9.24635
"W39000220","Saltney Stonebridge","Females","Wales","W06000005","Flintshire","Age65",21.7909,7.93543,39,9.64393,9.24635
"W39000221","Sealand","Females","Wales","W06000005","Flintshire","Age65",18.44012,7.7419,39,9.64393,9.24635
"W39000223","Shotton Higher","Females","Wales","W06000005","Flintshire","Age65",17.1299,4.70802,39,9.64393,9.24635
"W39000224","Shotton West","Females","Wales","W06000005","Flintshire","Age65",22.73929,10.37303,39,9.64393,9.24635
"W39000227","Whitford","Females","Wales","W06000005","Flintshire","Age65",20.92538,11.70868,39,9.64393,9.24635
