"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000374","Abergwili","Females","Wales","W06000010","Carmarthenshire","Age65",20.30426,10.63647,54,12.49097,5.47574
"W39000375","Ammanford","Females","Wales","W06000010","Carmarthenshire","Age65",21.08374,6.933,54,12.49097,5.47574
"W39000376","Betws","Females","Wales","W06000010","Carmarthenshire","Age65",17.47191,7.88649,54,12.49097,5.47574
"W39000377","Bigyn","Females","Wales","W06000010","Carmarthenshire","Age65",18.67534,5.35753,54,12.49097,5.47574
"W39000378","Burry Port","Females","Wales","W06000010","Carmarthenshire","Age65",25.20513,8.31957,54,12.49097,5.47574
"W39000379","Bynea","Females","Wales","W06000010","Carmarthenshire","Age65",19.894,6.97868,54,12.49097,5.47574
"W39000380","Carmarthen Town North","Females","Wales","W06000010","Carmarthenshire","Age65",20.78002,9.60039,54,12.49097,5.47574
"W39000381","Carmarthen Town South","Females","Wales","W06000010","Carmarthenshire","Age65",19.92633,7.6098,54,12.49097,5.47574
"W39000382","Carmarthen Town West","Females","Wales","W06000010","Carmarthenshire","Age65",20.16127,8.30905,54,12.49097,5.47574
"W39000383","Cenarth","Females","Wales","W06000010","Carmarthenshire","Age65",18.55096,8.35146,54,12.49097,5.47574
"W39000385","Cynwyl Elfed","Females","Wales","W06000010","Carmarthenshire","Age65",22.2354,9.43267,54,12.49097,5.47574
"W39000387","Dafen","Females","Wales","W06000010","Carmarthenshire","Age65",29.96288,7.04736,54,12.49097,5.47574
"W39000388","Elli","Females","Wales","W06000010","Carmarthenshire","Age65",19.84982,7.43196,54,12.49097,5.47574
"W39000389","Felinfoel","Females","Wales","W06000010","Carmarthenshire","Age65",17.61076,5.91421,54,12.49097,5.47574
"W39000390","Garnant","Females","Wales","W06000010","Carmarthenshire","Age65",19.83894,6.35661,54,12.49097,5.47574
"W39000391","Glanamman","Females","Wales","W06000010","Carmarthenshire","Age65",21.32056,5.77968,54,12.49097,5.47574
"W39000392","Glanymor","Females","Wales","W06000010","Carmarthenshire","Age65",19.98738,5.81428,54,12.49097,5.47574
"W39000393","Glyn","Females","Wales","W06000010","Carmarthenshire","Age65",20.08594,6.64465,54,12.49097,5.47574
"W39000394","Gorslas","Females","Wales","W06000010","Carmarthenshire","Age65",21.62287,7.20146,54,12.49097,5.47574
"W39000395","Hendy","Females","Wales","W06000010","Carmarthenshire","Age65",23.84164,9.59247,54,12.49097,5.47574
