"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000432","Bishopston","Females","Wales","W06000011","Swansea","Age65",20.08651,11.21441,35,8.66472,9.24715
"W39000433","Bonymaen","Females","Wales","W06000011","Swansea","Age65",17.73008,5.4194,35,8.66472,9.24715
"W39000434","Castle","Females","Wales","W06000011","Swansea","Age65",19.43998,6.86739,35,8.66472,9.24715
"W39000435","Clydach","Females","Wales","W06000011","Swansea","Age65",22.04124,7.666,35,8.66472,9.24715
"W39000436","Cockett","Females","Wales","W06000011","Swansea","Age65",19.9663,7.54491,35,8.66472,9.24715
"W39000437","Cwmbwrla","Females","Wales","W06000011","Swansea","Age65",20.48092,6.98163,35,8.66472,9.24715
"W39000438","Dunvant","Females","Wales","W06000011","Swansea","Age65",23.37643,11.24179,35,8.66472,9.24715
"W39000439","Fairwood","Females","Wales","W06000011","Swansea","Age65",23.88999,10.6828,35,8.66472,9.24715
"W39000440","Gorseinon","Females","Wales","W06000011","Swansea","Age65",20.91172,6.42708,35,8.66472,9.24715
"W39000441","Gower","Females","Wales","W06000011","Swansea","Age65",21.30851,11.1422,35,8.66472,9.24715
"W39000442","Gowerton","Females","Wales","W06000011","Swansea","Age65",21.50381,9.28655,35,8.66472,9.24715
"W39000443","Killay North","Females","Wales","W06000011","Swansea","Age65",26.3948,14.16092,35,8.66472,9.24715
"W39000444","Killay South","Females","Wales","W06000011","Swansea","Age65",23.32824,9.34047,35,8.66472,9.24715
"W39000445","Kingsbridge","Females","Wales","W06000011","Swansea","Age65",21.58972,9.13357,35,8.66472,9.24715
"W39000446","Landore","Females","Wales","W06000011","Swansea","Age65",19.24812,6.13496,35,8.66472,9.24715
"W39000447","Llangyfelach","Females","Wales","W06000011","Swansea","Age65",24.96033,11.0029,35,8.66472,9.24715
"W39000448","Llansamlet","Females","Wales","W06000011","Swansea","Age65",18.86129,7.57712,35,8.66472,9.24715
"W39000449","Lower Loughor","Females","Wales","W06000011","Swansea","Age65",24.55375,7.77312,35,8.66472,9.24715
"W39000451","Mayals","Females","Wales","W06000011","Swansea","Age65",25.95699,13.65014,35,8.66472,9.24715
"W39000452","Morriston","Females","Wales","W06000011","Swansea","Age65",19.85535,7.40679,35,8.66472,9.24715
"W39000453","Mynyddbach","Females","Wales","W06000011","Swansea","Age65",21.52341,7.49294,35,8.66472,9.24715
"W39000454","Newton","Females","Wales","W06000011","Swansea","Age65",21.38174,11.99422,35,8.66472,9.24715
"W39000455","Oystermouth","Females","Wales","W06000011","Swansea","Age65",24.28262,12.28643,35,8.66472,9.24715
"W39000456","Penclawdd","Females","Wales","W06000011","Swansea","Age65",20.94195,9.07855,35,8.66472,9.24715
"W39000457","Penderry","Females","Wales","W06000011","Swansea","Age65",17.95885,5.06819,35,8.66472,9.24715
"W39000458","Penllergaer","Females","Wales","W06000011","Swansea","Age65",24.35607,9.22452,35,8.66472,9.24715
"W39000459","Pennard","Females","Wales","W06000011","Swansea","Age65",22.5178,11.57583,35,8.66472,9.24715
"W39000460","Penyrheol","Females","Wales","W06000011","Swansea","Age65",18.18995,6.6337,35,8.66472,9.24715
"W39000461","Pontardulais","Females","Wales","W06000011","Swansea","Age65",21.88084,8.48878,35,8.66472,9.24715
"W39000462","Sketty","Females","Wales","W06000011","Swansea","Age65",21.07906,9.93555,35,8.66472,9.24715
"W39000463","St. Thomas","Females","Wales","W06000011","Swansea","Age65",20.7271,6.61539,35,8.66472,9.24715
"W39000464","Townhill","Females","Wales","W06000011","Swansea","Age65",18.81152,4.91377,35,8.66472,9.24715
"W39000465","Uplands","Females","Wales","W06000011","Swansea","Age65",20.539,8.77477,35,8.66472,9.24715
"W39000466","Upper Loughor","Females","Wales","W06000011","Swansea","Age65",22.63861,9.40602,35,8.66472,9.24715
"W39000467","West Cross","Females","Wales","W06000011","Swansea","Age65",21.1853,9.86488,35,8.66472,9.24715
