"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000571","Adamsdown","Females","Wales","W06000015","Cardiff","Age65",16.75748,3.9445,29,11.49016,12.12978
"W39000572","Butetown","Females","Wales","W06000015","Cardiff","Age65",18.28658,5.80956,29,11.49016,12.12978
"W39000573","Caerau","Females","Wales","W06000015","Cardiff","Age65",18.66076,5.90107,29,11.49016,12.12978
"W39000574","Canton","Females","Wales","W06000015","Cardiff","Age65",19.56333,7.90398,29,11.49016,12.12978
"W39000575","Cathays","Females","Wales","W06000015","Cardiff","Age65",18.10273,6.19174,29,11.49016,12.12978
"W39000576","Creigiau/St. Fagans","Females","Wales","W06000015","Cardiff","Age65",19.56439,10.52041,29,11.49016,12.12978
"W39000577","Cyncoed","Females","Wales","W06000015","Cardiff","Age65",22.95999,12.60096,29,11.49016,12.12978
"W39000578","Ely","Females","Wales","W06000015","Cardiff","Age65",18.97239,6.06353,29,11.49016,12.12978
"W39000579","Fairwater","Females","Wales","W06000015","Cardiff","Age65",21.63273,7.23657,29,11.49016,12.12978
"W39000580","Gabalfa","Females","Wales","W06000015","Cardiff","Age65",21.56257,8.223,29,11.49016,12.12978
"W39000581","Grangetown","Females","Wales","W06000015","Cardiff","Age65",20.05171,6.58722,29,11.49016,12.12978
"W39000582","Heath","Females","Wales","W06000015","Cardiff","Age65",23.11731,11.78576,29,11.49016,12.12978
"W39000583","Lisvane","Females","Wales","W06000015","Cardiff","Age65",28.24764,16.07428,29,11.49016,12.12978
"W39000584","Llandaff","Females","Wales","W06000015","Cardiff","Age65",23.39529,12.08479,29,11.49016,12.12978
"W39000585","Llandaff North","Females","Wales","W06000015","Cardiff","Age65",22.28961,7.64327,29,11.49016,12.12978
"W39000586","Llanishen","Females","Wales","W06000015","Cardiff","Age65",21.42449,9.31143,29,11.49016,12.12978
"W39000587","Llanrumney","Females","Wales","W06000015","Cardiff","Age65",20.1957,6.38768,29,11.49016,12.12978
"W39000588","Pentwyn","Females","Wales","W06000015","Cardiff","Age65",19.49618,7.73394,29,11.49016,12.12978
"W39000589","Pentyrch","Females","Wales","W06000015","Cardiff","Age65",21.51064,9.75259,29,11.49016,12.12978
"W39000590","Penylan","Females","Wales","W06000015","Cardiff","Age65",23.1326,11.03879,29,11.49016,12.12978
"W39000591","Plasnewydd","Females","Wales","W06000015","Cardiff","Age65",17.9325,6.2814,29,11.49016,12.12978
"W39000592","Pontprennau/Old St. Mellons","Females","Wales","W06000015","Cardiff","Age65",23.74254,11.57787,29,11.49016,12.12978
"W39000593","Radyr","Females","Wales","W06000015","Cardiff","Age65",25.2242,12.07676,29,11.49016,12.12978
"W39000594","Rhiwbina","Females","Wales","W06000015","Cardiff","Age65",25.79414,12.64677,29,11.49016,12.12978
"W39000595","Riverside","Females","Wales","W06000015","Cardiff","Age65",18.10988,6.22463,29,11.49016,12.12978
"W39000596","Rumney","Females","Wales","W06000015","Cardiff","Age65",20.00451,7.06808,29,11.49016,12.12978
"W39000597","Splott","Females","Wales","W06000015","Cardiff","Age65",18.58712,5.91578,29,11.49016,12.12978
"W39000598","Trowbridge","Females","Wales","W06000015","Cardiff","Age65",19.32041,6.07779,29,11.49016,12.12978
"W39000599","Whitchurch and Tongwynlais","Females","Wales","W06000015","Cardiff","Age65",21.76314,10.10388,29,11.49016,12.12978
