"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000488","Abbey","Females","South West","E06000022","Bath and North East Somerset","Age65",23.60672,12.42587,37,9.01117,7.82903
"E36000489","Bathavon North","Females","South West","E06000022","Bath and North East Somerset","Age65",22.9212,13.27826,37,9.01117,7.82903
"E36000490","Bathavon South","Females","South West","E06000022","Bath and North East Somerset","Age65",23.7428,15.33508,37,9.01117,7.82903
"E36000491","Bathavon West","Females","South West","E06000022","Bath and North East Somerset","Age65",24.23667,13.75252,37,9.01117,7.82903
"E36000492","Bathwick","Females","South West","E06000022","Bath and North East Somerset","Age65",19.83071,12.53862,37,9.01117,7.82903
"E36000493","Chew Valley North","Females","South West","E06000022","Bath and North East Somerset","Age65",24.74519,14.30567,37,9.01117,7.82903
"E36000494","Chew Valley South","Females","South West","E06000022","Bath and North East Somerset","Age65",23.33478,12.77512,37,9.01117,7.82903
"E36000495","Clutton","Females","South West","E06000022","Bath and North East Somerset","Age65",19.55051,10.99959,37,9.01117,7.82903
"E36000496","Combe Down","Females","South West","E06000022","Bath and North East Somerset","Age65",26.10121,13.82802,37,9.01117,7.82903
"E36000497","Farmborough","Females","South West","E06000022","Bath and North East Somerset","Age65",17.59957,11.06927,37,9.01117,7.82903
"E36000498","High Littleton","Females","South West","E06000022","Bath and North East Somerset","Age65",18.95025,8.78023,37,9.01117,7.82903
"E36000499","Keynsham East","Females","South West","E06000022","Bath and North East Somerset","Age65",22.18198,12.9043,37,9.01117,7.82903
"E36000500","Keynsham North","Females","South West","E06000022","Bath and North East Somerset","Age65",22.12516,11.1234,37,9.01117,7.82903
"E36000501","Keynsham South","Females","South West","E06000022","Bath and North East Somerset","Age65",24.44391,10.46627,37,9.01117,7.82903
"E36000502","Kingsmead","Females","South West","E06000022","Bath and North East Somerset","Age65",22.80372,11.0792,37,9.01117,7.82903
"E36000503","Lambridge","Females","South West","E06000022","Bath and North East Somerset","Age65",19.71947,10.4311,37,9.01117,7.82903
"E36000504","Lansdown","Females","South West","E06000022","Bath and North East Somerset","Age65",24.84829,15.32469,37,9.01117,7.82903
"E36000505","Lyncombe","Females","South West","E06000022","Bath and North East Somerset","Age65",26.05716,13.18063,37,9.01117,7.82903
"E36000506","Mendip","Females","South West","E06000022","Bath and North East Somerset","Age65",18.26935,11.05222,37,9.01117,7.82903
"E36000507","Midsomer Norton North","Females","South West","E06000022","Bath and North East Somerset","Age65",23.53297,10.72604,37,9.01117,7.82903
"E36000508","Midsomer Norton Redfield","Females","South West","E06000022","Bath and North East Somerset","Age65",23.58152,11.63628,37,9.01117,7.82903
"E36000509","Newbridge","Females","South West","E06000022","Bath and North East Somerset","Age65",22.67019,11.42634,37,9.01117,7.82903
"E36000510","Odd Down","Females","South West","E06000022","Bath and North East Somerset","Age65",24.93226,12.11979,37,9.01117,7.82903
"E36000511","Oldfield","Females","South West","E06000022","Bath and North East Somerset","Age65",19.83596,9.04138,37,9.01117,7.82903
"E36000512","Paulton","Females","South West","E06000022","Bath and North East Somerset","Age65",19.17045,9.32986,37,9.01117,7.82903
"E36000513","Peasedown","Females","South West","E06000022","Bath and North East Somerset","Age65",23.31434,10.88535,37,9.01117,7.82903
"E36000514","Publow and Whitchurch","Females","South West","E06000022","Bath and North East Somerset","Age65",17.09004,10.27181,37,9.01117,7.82903
"E36000515","Radstock","Females","South West","E06000022","Bath and North East Somerset","Age65",21.38451,9.78984,37,9.01117,7.82903
"E36000516","Saltford","Females","South West","E06000022","Bath and North East Somerset","Age65",25.90084,12.75821,37,9.01117,7.82903
"E36000517","Southdown","Females","South West","E06000022","Bath and North East Somerset","Age65",22.89557,9.22221,37,9.01117,7.82903
"E36000518","Timsbury","Females","South West","E06000022","Bath and North East Somerset","Age65",19.28391,10.61845,37,9.01117,7.82903
"E36000519","Twerton","Females","South West","E06000022","Bath and North East Somerset","Age65",21.58331,7.50605,37,9.01117,7.82903
"E36000520","Walcot","Females","South West","E06000022","Bath and North East Somerset","Age65",21.78964,11.18808,37,9.01117,7.82903
"E36000521","Westfield","Females","South West","E06000022","Bath and North East Somerset","Age65",23.68936,12.02155,37,9.01117,7.82903
"E36000522","Westmoreland","Females","South West","E06000022","Bath and North East Somerset","Age65",19.40705,9.87648,37,9.01117,7.82903
"E36000523","Weston","Females","South West","E06000022","Bath and North East Somerset","Age65",21.58593,11.73889,37,9.01117,7.82903
"E36000524","Widcombe","Females","South West","E06000022","Bath and North East Somerset","Age65",22.19378,14.2961,37,9.01117,7.82903
