"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000317","Camrose","Females","Wales","W06000009","Pembrokeshire","Age65",21.67816,10.27406,34,9.15893,6.11659
"W39000319","Cilgerran","Females","Wales","W06000009","Pembrokeshire","Age65",18.27526,8.59019,34,9.15893,6.11659
"W39000321","Crymych","Females","Wales","W06000009","Pembrokeshire","Age65",20.78007,10.27966,34,9.15893,6.11659
"W39000323","East Williamston","Females","Wales","W06000009","Pembrokeshire","Age65",21.72592,10.11435,34,9.15893,6.11659
"W39000327","Haverfordwest: Castle","Females","Wales","W06000009","Pembrokeshire","Age65",20.81501,9.73163,34,9.15893,6.11659
"W39000328","Haverfordwest: Garth","Females","Wales","W06000009","Pembrokeshire","Age65",22.59044,9.07143,34,9.15893,6.11659
"W39000329","Haverfordwest: Portfield","Females","Wales","W06000009","Pembrokeshire","Age65",21.63362,9.83947,34,9.15893,6.11659
"W39000330","Haverfordwest: Prendergast|","Females","Wales","W06000009","Pembrokeshire","Age65",21.7713,9.71233,34,9.15893,6.11659
"W39000331","Haverfordwest: Priory","Females","Wales","W06000009","Pembrokeshire","Age65",23.46254,12.07762,34,9.15893,6.11659
"W39000333","Johnston","Females","Wales","W06000009","Pembrokeshire","Age65",18.21536,8.1123,34,9.15893,6.11659
"W39000334","Kilgetty/Begelly","Females","Wales","W06000009","Pembrokeshire","Age65",22.73011,9.2267,34,9.15893,6.11659
"W39000337","Letterston","Females","Wales","W06000009","Pembrokeshire","Age65",23.41616,11.49686,34,9.15893,6.11659
"W39000338","Llangwm","Females","Wales","W06000009","Pembrokeshire","Age65",22.33185,10.04686,34,9.15893,6.11659
"W39000340","Maenclochog","Females","Wales","W06000009","Pembrokeshire","Age65",24.13863,12.52641,34,9.15893,6.11659
"W39000341","Manorbier","Females","Wales","W06000009","Pembrokeshire","Age65",22.96066,9.56035,34,9.15893,6.11659
"W39000343","Merlin's Bridge","Females","Wales","W06000009","Pembrokeshire","Age65",19.69457,8.76971,34,9.15893,6.11659
"W39000344","Milford: Central","Females","Wales","W06000009","Pembrokeshire","Age65",21.00164,9.55743,34,9.15893,6.11659
"W39000345","Milford: East","Females","Wales","W06000009","Pembrokeshire","Age65",23.69758,10.20722,34,9.15893,6.11659
"W39000346","Milford: Hakin","Females","Wales","W06000009","Pembrokeshire","Age65",21.78881,7.82727,34,9.15893,6.11659
"W39000347","Milford: Hubberston","Females","Wales","W06000009","Pembrokeshire","Age65",21.59015,8.17938,34,9.15893,6.11659
"W39000348","Milford: North","Females","Wales","W06000009","Pembrokeshire","Age65",21.14011,9.07863,34,9.15893,6.11659
"W39000349","Milford: West","Females","Wales","W06000009","Pembrokeshire","Age65",17.44674,7.18781,34,9.15893,6.11659
"W39000350","Narberth","Females","Wales","W06000009","Pembrokeshire","Age65",22.32394,9.88856,34,9.15893,6.11659
"W39000353","Neyland: East","Females","Wales","W06000009","Pembrokeshire","Age65",24.6833,10.36945,34,9.15893,6.11659
"W39000354","Neyland: West","Females","Wales","W06000009","Pembrokeshire","Age65",20.51574,8.40309,34,9.15893,6.11659
"W39000356","Pembroke Dock: Llanion","Females","Wales","W06000009","Pembrokeshire","Age65",20.83316,7.7914,34,9.15893,6.11659
"W39000358","Pembroke Dock: Pennar","Females","Wales","W06000009","Pembrokeshire","Age65",19.41178,7.96415,34,9.15893,6.11659
"W39000360","Pembroke: St. Mary North","Females","Wales","W06000009","Pembrokeshire","Age65",15.52437,6.40982,34,9.15893,6.11659
"W39000362","Pembroke: St. Michael","Females","Wales","W06000009","Pembrokeshire","Age65",21.93583,9.79978,34,9.15893,6.11659
"W39000364","Saundersfoot","Females","Wales","W06000009","Pembrokeshire","Age65",22.02685,10.57938,34,9.15893,6.11659
"W39000368","St. Dogmaels","Females","Wales","W06000009","Pembrokeshire","Age65",23.19807,10.11209,34,9.15893,6.11659
"W39000370","Tenby: North","Females","Wales","W06000009","Pembrokeshire","Age65",22.36912,10.26654,34,9.15893,6.11659
"W39000371","Tenby: South","Females","Wales","W06000009","Pembrokeshire","Age65",19.06035,8.51097,34,9.15893,6.11659
"W39000373","Wiston","Females","Wales","W06000009","Pembrokeshire","Age65",21.28055,10.26755,34,9.15893,6.11659
