"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000089","Bank Top","Females","North East","E06000005","Darlington","Age65",15.12684,5.80825,24,12.30889,8.06833
"E36000090","Central","Females","North East","E06000005","Darlington","Age65",19.49005,7.78292,24,12.30889,8.06833
"E36000091","Cockerton East","Females","North East","E06000005","Darlington","Age65",24.7817,9.89376,24,12.30889,8.06833
"E36000092","Cockerton West","Females","North East","E06000005","Darlington","Age65",23.60329,8.10405,24,12.30889,8.06833
"E36000093","College","Females","North East","E06000005","Darlington","Age65",19.17011,10.17096,24,12.30889,8.06833
"E36000094","Eastbourne","Females","North East","E06000005","Darlington","Age65",19.47799,7.49736,24,12.30889,8.06833
"E36000095","Faverdale","Females","North East","E06000005","Darlington","Age65",19.0952,10.39927,24,12.30889,8.06833
"E36000096","Harrowgate Hill","Females","North East","E06000005","Darlington","Age65",20.69418,9.40165,24,12.30889,8.06833
"E36000097","Haughton East","Females","North East","E06000005","Darlington","Age65",20.09515,7.49896,24,12.30889,8.06833
"E36000098","Haughton North","Females","North East","E06000005","Darlington","Age65",25.68125,11.00491,24,12.30889,8.06833
"E36000099","Haughton West","Females","North East","E06000005","Darlington","Age65",18.87571,7.73678,24,12.30889,8.06833
"E36000100","Heighington and Coniscliffe","Females","North East","E06000005","Darlington","Age65",23.06902,12.13559,24,12.30889,8.06833
"E36000101","Hummersknott","Females","North East","E06000005","Darlington","Age65",21.57783,10.7865,24,12.30889,8.06833
"E36000102","Hurworth","Females","North East","E06000005","Darlington","Age65",27.43573,13.87658,24,12.30889,8.06833
"E36000103","Lascelles","Females","North East","E06000005","Darlington","Age65",17.00674,6.4806,24,12.30889,8.06833
"E36000104","Lingfield","Females","North East","E06000005","Darlington","Age65",19.88115,8.22971,24,12.30889,8.06833
"E36000105","Middleton St George","Females","North East","E06000005","Darlington","Age65",20.25481,9.52276,24,12.30889,8.06833
"E36000106","Mowden","Females","North East","E06000005","Darlington","Age65",26.75341,13.46129,24,12.30889,8.06833
"E36000107","North Road","Females","North East","E06000005","Darlington","Age65",19.56509,7.47776,24,12.30889,8.06833
"E36000108","Northgate","Females","North East","E06000005","Darlington","Age65",22.86578,9.49707,24,12.30889,8.06833
"E36000109","Park East","Females","North East","E06000005","Darlington","Age65",19.00611,7.81323,24,12.30889,8.06833
"E36000110","Park West","Females","North East","E06000005","Darlington","Age65",25.66323,12.99495,24,12.30889,8.06833
"E36000111","Pierremont","Females","North East","E06000005","Darlington","Age65",22.61241,9.91812,24,12.30889,8.06833
"E36000112","Sadberge and Whessoe","Females","North East","E06000005","Darlington","Age65",24.34421,12.43636,24,12.30889,8.06833
