"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000701","Abersychan","Females","Wales","W06000020","Torfaen","Age65",19.82134,6.7627,18,8.65824,4.7408
"W39000702","Blaenavon","Females","Wales","W06000020","Torfaen","Age65",20.40091,7.5489,18,8.65824,4.7408
"W39000704","Coed Eva","Females","Wales","W06000020","Torfaen","Age65",20.42752,9.8765,18,8.65824,4.7408
"W39000705","Croesyceiliog North","Females","Wales","W06000020","Torfaen","Age65",21.37551,8.48719,18,8.65824,4.7408
"W39000708","Fairwater","Females","Wales","W06000020","Torfaen","Age65",19.191,6.79149,18,8.65824,4.7408
"W39000709","Greenmeadow","Females","Wales","W06000020","Torfaen","Age65",22.88513,8.2606,18,8.65824,4.7408
"W39000710","Llantarnam","Females","Wales","W06000020","Torfaen","Age65",19.0585,6.58058,18,8.65824,4.7408
"W39000711","Llanyrafon North","Females","Wales","W06000020","Torfaen","Age65",21.77811,8.74455,18,8.65824,4.7408
"W39000712","Llanyrafon South","Females","Wales","W06000020","Torfaen","Age65",20.89886,9.83852,18,8.65824,4.7408
"W39000713","New Inn","Females","Wales","W06000020","Torfaen","Age65",21.9002,9.7476,18,8.65824,4.7408
"W39000714","Panteg","Females","Wales","W06000020","Torfaen","Age65",18.9048,7.10451,18,8.65824,4.7408
"W39000715","Pontnewydd","Females","Wales","W06000020","Torfaen","Age65",19.14323,6.63136,18,8.65824,4.7408
"W39000718","Snatchwood","Females","Wales","W06000020","Torfaen","Age65",18.57586,5.53115,18,8.65824,4.7408
"W39000720","St. Dials","Females","Wales","W06000020","Torfaen","Age65",26.19181,7.97308,18,8.65824,4.7408
"W39000721","Trevethin","Females","Wales","W06000020","Torfaen","Age65",17.53357,5.1357,18,8.65824,4.7408
"W39000722","Two Locks","Females","Wales","W06000020","Torfaen","Age65",21.29552,6.8982,18,8.65824,4.7408
"W39000723","Upper Cwmbran","Females","Wales","W06000020","Torfaen","Age65",17.60021,6.01342,18,8.65824,4.7408
"W39000724","Wainfelin","Females","Wales","W06000020","Torfaen","Age65",20.30861,7.70533,18,8.65824,4.7408
