"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36007411","Abingdon","Females","London","E09000020","Kensington and Chelsea","Age65",23.35814,14.00975,18,9.17812,11.4848
"E36007412","Brompton","Females","London","E09000020","Kensington and Chelsea","Age65",24.27541,15.8736,18,9.17812,11.4848
"E36007413","Campden","Females","London","E09000020","Kensington and Chelsea","Age65",25.64104,16.36359,18,9.17812,11.4848
"E36007414","Colville","Females","London","E09000020","Kensington and Chelsea","Age65",21.97843,7.65512,18,9.17812,11.4848
"E36007415","Courtfield","Females","London","E09000020","Kensington and Chelsea","Age65",23.98708,14.70089,18,9.17812,11.4848
"E36007416","Cremorne","Females","London","E09000020","Kensington and Chelsea","Age65",25.06528,11.09253,18,9.17812,11.4848
"E36007417","Earl's Court","Females","London","E09000020","Kensington and Chelsea","Age65",22.75054,11.23937,18,9.17812,11.4848
"E36007418","Golborne","Females","London","E09000020","Kensington and Chelsea","Age65",20.97776,5.96151,18,9.17812,11.4848
"E36007419","Hans Town","Females","London","E09000020","Kensington and Chelsea","Age65",24.87053,14.54128,18,9.17812,11.4848
"E36007420","Holland","Females","London","E09000020","Kensington and Chelsea","Age65",29.37299,17.44631,18,9.17812,11.4848
"E36007421","Norland","Females","London","E09000020","Kensington and Chelsea","Age65",24.12202,12.12176,18,9.17812,11.4848
"E36007422","Notting Barns","Females","London","E09000020","Kensington and Chelsea","Age65",24.8322,8.36566,18,9.17812,11.4848
"E36007423","Pembridge","Females","London","E09000020","Kensington and Chelsea","Age65",22.77572,12.42428,18,9.17812,11.4848
"E36007424","Queen's Gate","Females","London","E09000020","Kensington and Chelsea","Age65",27.33935,16.80249,18,9.17812,11.4848
"E36007425","Redcliffe","Females","London","E09000020","Kensington and Chelsea","Age65",27.22811,15.94642,18,9.17812,11.4848
"E36007426","Royal Hospital","Females","London","E09000020","Kensington and Chelsea","Age65",24.73108,15.46142,18,9.17812,11.4848
"E36007427","St Charles","Females","London","E09000020","Kensington and Chelsea","Age65",20.19487,7.7827,18,9.17812,11.4848
"E36007428","Stanley","Females","London","E09000020","Kensington and Chelsea","Age65",20.59692,12.19711,18,9.17812,11.4848
