"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000791","Blaen Hafren","Females","Wales","W06000023","Powys","Age65",22.7381,11.98164,29,16.68881,9.14295
"W39000793","Builth","Females","Wales","W06000023","Powys","Age65",21.01599,9.31149,29,16.68881,9.14295
"W39000795","Caersws","Females","Wales","W06000023","Powys","Age65",23.9149,12.19623,29,16.68881,9.14295
"W39000797","Crickhowell|Llangattock","Females","Wales","W06000023","Powys","Age65",21.98655,11.46253,29,16.68881,9.14295
"W39000798","Cwm-twrch","Females","Wales","W06000023","Powys","Age65",15.63058,4.92048,29,16.68881,9.14295
"W39000803","Glantwymyn|Llanbrynmair","Females","Wales","W06000023","Powys","Age65",32.31939,14.06343,29,16.68881,9.14295
"W39000804","Glasbury","Females","Wales","W06000023","Powys","Age65",23.31469,11.81671,29,16.68881,9.14295
"W39000805","Guilsfield","Females","Wales","W06000023","Powys","Age65",25.19861,13.77547,29,16.68881,9.14295
"W39000808","Kerry","Females","Wales","W06000023","Powys","Age65",27.89331,13.19227,29,16.68881,9.14295
"W39000809","Knighton","Females","Wales","W06000023","Powys","Age65",21.0526,10.18204,29,16.68881,9.14295
"W39000814","Llandrindod North","Females","Wales","W06000023","Powys","Age65",31.55907,13.97278,29,16.68881,9.14295
"W39000815","Llandrindod South","Females","Wales","W06000023","Powys","Age65",23.25898,11.26093,29,16.68881,9.14295
"W39000816","Llandrinio","Females","Wales","W06000023","Powys","Age65",25.97585,13.6389,29,16.68881,9.14295
"W39000825","Llanidloes","Females","Wales","W06000023","Powys","Age65",20.18511,9.52509,29,16.68881,9.14295
"W39000826","Llanrhaeadr-ym-Mochnant/Lla","Females","Wales","W06000023","Powys","Age65",22.09928,10.48813,29,16.68881,9.14295
"W39000831","Machynlleth","Females","Wales","W06000023","Powys","Age65",22.53115,10.33535,29,16.68881,9.14295
"W39000836","Newtown Central","Females","Wales","W06000023","Powys","Age65",20.24124,7.66826,29,16.68881,9.14295
"W39000837","Newtown East","Females","Wales","W06000023","Powys","Age65",18.23092,7.09649,29,16.68881,9.14295
"W39000838","Newtown Llanllwchaiarn Nort","Females","Wales","W06000023","Powys","Age65",25.34785,12.41365,29,16.68881,9.14295
"W39000842","Presteigne","Females","Wales","W06000023","Powys","Age65",21.69544,10.02941,29,16.68881,9.14295
"W39000843","Rhayader","Females","Wales","W06000023","Powys","Age65",18.75908,8.59445,29,16.68881,9.14295
"W39000844","Rhiwcynon","Females","Wales","W06000023","Powys","Age65",24.81783,10.83209,29,16.68881,9.14295
"W39000846","St. John","Females","Wales","W06000023","Powys","Age65",24.99926,11.43015,29,16.68881,9.14295
"W39000847","St. Mary","Females","Wales","W06000023","Powys","Age65",21.28439,11.27132,29,16.68881,9.14295
"W39000850","Tawe-Uchaf","Females","Wales","W06000023","Powys","Age65",20.10229,8.15689,29,16.68881,9.14295
"W39000853","Welshpool Gungrog","Females","Wales","W06000023","Powys","Age65",15.69589,7.41455,29,16.68881,9.14295
"W39000854","Welshpool Llanerchyddol","Females","Wales","W06000023","Powys","Age65",28.89398,9.72536,29,16.68881,9.14295
"W39000855","Ynyscedwyn","Females","Wales","W06000023","Powys","Age65",24.1522,7.85309,29,16.68881,9.14295
"W39000857","Ystradgynlais","Females","Wales","W06000023","Powys","Age65",20.16439,6.97417,29,16.68881,9.14295
