"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000040","Aberdaron|Botwnnog|Tudweili","Females","Wales","W06000002","Gwynedd","Age65",21.08251,12.31006,24,9.14524,8.84333
"W39000043","Abermaw","Females","Wales","W06000002","Gwynedd","Age65",20.15608,8.73039,24,9.14524,8.84333
"W39000046","Bala|Llanuwchllyn","Females","Wales","W06000002","Gwynedd","Age65",25.68411,13.08933,24,9.14524,8.84333
"W39000051","Bryn-crug/Llanfihangel|Llan","Females","Wales","W06000002","Gwynedd","Age65",24.26217,12.53187,24,9.14524,8.84333
"W39000052","Cadnant","Females","Wales","W06000002","Gwynedd","Age65",20.4431,8.00555,24,9.14524,8.84333
"W39000053","Clynnog|Llanllyfni","Females","Wales","W06000002","Gwynedd","Age65",20.51987,10.00648,24,9.14524,8.84333
"W39000056","Cwm-y-Glo|Llanrug","Females","Wales","W06000002","Gwynedd","Age65",22.60398,10.02011,24,9.14524,8.84333
"W39000066","Garth|Menai (Bangor)","Females","Wales","W06000002","Gwynedd","Age65",20.32024,10.27917,24,9.14524,8.84333
"W39000067","Gerlan","Females","Wales","W06000002","Gwynedd","Age65",21.16538,8.42552,24,9.14524,8.84333
"W39000070","Harlech","Females","Wales","W06000002","Gwynedd","Age65",23.61205,11.18388,24,9.14524,8.84333
"W39000076","Llanberis","Females","Wales","W06000002","Gwynedd","Age65",20.43501,9.8671,24,9.14524,8.84333
"W39000078","Llanwnda","Females","Wales","W06000002","Gwynedd","Age65",23.44456,11.44828,24,9.14524,8.84333
"W39000079","Llanystumdwy","Females","Wales","W06000002","Gwynedd","Age65",21.89369,13.20038,24,9.14524,8.84333
"W39000080","Marchog","Females","Wales","W06000002","Gwynedd","Age65",18.80074,6.65994,24,9.14524,8.84333
"W39000081","Menai (Caernarfon)","Females","Wales","W06000002","Gwynedd","Age65",21.77821,11.76404,24,9.14524,8.84333
"W39000084","Ogwen","Females","Wales","W06000002","Gwynedd","Age65",21.34703,10.22827,24,9.14524,8.84333
"W39000085","Peblig (Caernarfon)","Females","Wales","W06000002","Gwynedd","Age65",19.95482,4.35705,24,9.14524,8.84333
"W39000087","Penrhyndeudraeth","Females","Wales","W06000002","Gwynedd","Age65",21.78523,11.49938,24,9.14524,8.84333
"W39000088","Pentir","Females","Wales","W06000002","Gwynedd","Age65",17.45056,9.81709,24,9.14524,8.84333
"W39000093","Pwllheli North","Females","Wales","W06000002","Gwynedd","Age65",21.92644,11.78645,24,9.14524,8.84333
"W39000095","Seiont","Females","Wales","W06000002","Gwynedd","Age65",18.85024,8.59453,24,9.14524,8.84333
"W39000099","Tregarth & Mynydd Llandygai","Females","Wales","W06000002","Gwynedd","Age65",24.67607,11.20653,24,9.14524,8.84333
"W39000100","Tywyn","Females","Wales","W06000002","Gwynedd","Age65",21.86469,10.43045,24,9.14524,8.84333
"W39000102","Y Felinheli","Females","Wales","W06000002","Gwynedd","Age65",16.53887,7.8696,24,9.14524,8.84333
