"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000652","Aber Valley","Females","Wales","W06000018","Caerphilly","Age65",18.3215,5.5316,32,7.42033,5.97232
"W39000653","Aberbargoed","Females","Wales","W06000018","Caerphilly","Age65",18.96508,3.25305,32,7.42033,5.97232
"W39000654","Abercarn","Females","Wales","W06000018","Caerphilly","Age65",21.70348,6.53097,32,7.42033,5.97232
"W39000655","Argoed","Females","Wales","W06000018","Caerphilly","Age65",18.50829,5.65634,32,7.42033,5.97232
"W39000656","Bargoed","Females","Wales","W06000018","Caerphilly","Age65",18.95825,5.38286,32,7.42033,5.97232
"W39000657","Bedwas| Trethomas and Mache","Females","Wales","W06000018","Caerphilly","Age65",19.85248,6.87838,32,7.42033,5.97232
"W39000658","Blackwood","Females","Wales","W06000018","Caerphilly","Age65",19.35072,6.88194,32,7.42033,5.97232
"W39000659","Cefn Fforest","Females","Wales","W06000018","Caerphilly","Age65",20.14771,4.71154,32,7.42033,5.97232
"W39000660","Crosskeys","Females","Wales","W06000018","Caerphilly","Age65",22.54588,5.83961,32,7.42033,5.97232
"W39000661","Crumlin","Females","Wales","W06000018","Caerphilly","Age65",20.32825,6.96342,32,7.42033,5.97232
"W39000662","Darren Valley","Females","Wales","W06000018","Caerphilly","Age65",21.43014,5.53405,32,7.42033,5.97232
"W39000663","Gilfach","Females","Wales","W06000018","Caerphilly","Age65",20.4826,4.66374,32,7.42033,5.97232
"W39000664","Hengoed","Females","Wales","W06000018","Caerphilly","Age65",17.57981,5.47346,32,7.42033,5.97232
"W39000665","Llanbradach","Females","Wales","W06000018","Caerphilly","Age65",19.75898,5.88694,32,7.42033,5.97232
"W39000666","Maesycwmmer","Females","Wales","W06000018","Caerphilly","Age65",20.06127,7.82156,32,7.42033,5.97232
"W39000667","Morgan Jones","Females","Wales","W06000018","Caerphilly","Age65",22.00258,7.47239,32,7.42033,5.97232
"W39000668","Moriah","Females","Wales","W06000018","Caerphilly","Age65",21.57354,5.40317,32,7.42033,5.97232
"W39000669","Nelson","Females","Wales","W06000018","Caerphilly","Age65",19.47921,7.43633,32,7.42033,5.97232
"W39000670","New Tredegar","Females","Wales","W06000018","Caerphilly","Age65",18.25699,4.13281,32,7.42033,5.97232
"W39000671","Newbridge","Females","Wales","W06000018","Caerphilly","Age65",18.298,6.80453,32,7.42033,5.97232
"W39000672","Pengam","Females","Wales","W06000018","Caerphilly","Age65",19.35036,5.91503,32,7.42033,5.97232
"W39000673","Penmaen","Females","Wales","W06000018","Caerphilly","Age65",24.2205,7.53091,32,7.42033,5.97232
"W39000674","Penyrheol","Females","Wales","W06000018","Caerphilly","Age65",18.93304,6.80651,32,7.42033,5.97232
"W39000675","Pontllanfraith","Females","Wales","W06000018","Caerphilly","Age65",20.29191,7.11733,32,7.42033,5.97232
"W39000677","Risca East","Females","Wales","W06000018","Caerphilly","Age65",22.05806,8.71144,32,7.42033,5.97232
"W39000678","Risca West","Females","Wales","W06000018","Caerphilly","Age65",20.76537,7.68121,32,7.42033,5.97232
"W39000679","St. Cattwg","Females","Wales","W06000018","Caerphilly","Age65",21.76166,5.53758,32,7.42033,5.97232
"W39000680","St. James","Females","Wales","W06000018","Caerphilly","Age65",20.13007,7.58676,32,7.42033,5.97232
"W39000681","St. Martins","Females","Wales","W06000018","Caerphilly","Age65",21.55523,9.22537,32,7.42033,5.97232
"W39000682","Twyn Carno","Females","Wales","W06000018","Caerphilly","Age65",20.30027,5.13995,32,7.42033,5.97232
"W39000683","Ynysddu","Females","Wales","W06000018","Caerphilly","Age65",16.80017,4.84085,32,7.42033,5.97232
"W39000684","Ystrad Mynach","Females","Wales","W06000018","Caerphilly","Age65",22.61174,8.06704,32,7.42033,5.97232
