"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000600","Aberaman North","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.98627,5.93181,51,7.68668,7.53991
"W39000601","Aberaman South","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.33344,5.53822,51,7.68668,7.53991
"W39000602","Abercynon","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.94438,5.27147,51,7.68668,7.53991
"W39000603","Aberdare East","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.87262,6.61325,51,7.68668,7.53991
"W39000604","Aberdare West/Llwydcoed","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.33265,6.94163,51,7.68668,7.53991
"W39000605","Beddau","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.20283,6.89024,51,7.68668,7.53991
"W39000606","Brynna","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.00286,7.15294,51,7.68668,7.53991
"W39000607","Church Village","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.27468,6.65004,51,7.68668,7.53991
"W39000608","Cilfynydd","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.93008,6.74109,51,7.68668,7.53991
"W39000609","Cwm Clydach","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.31273,5.26724,51,7.68668,7.53991
"W39000610","Cwmbach","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.77439,7.2901,51,7.68668,7.53991
"W39000611","Cymmer","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",23.15135,6.32777,51,7.68668,7.53991
"W39000612","Ferndale","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.65013,4.84003,51,7.68668,7.53991
"W39000613","Gilfach Goch","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.8927,5.41497,51,7.68668,7.53991
"W39000614","Glyncoch","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.22291,4.86374,51,7.68668,7.53991
"W39000615","Graig","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.35773,5.78705,51,7.68668,7.53991
"W39000616","Hawthorn","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.42372,7.26382,51,7.68668,7.53991
"W39000617","Hirwaun","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.88186,6.4878,51,7.68668,7.53991
"W39000618","Llanharan","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",22.43698,7.93261,51,7.68668,7.53991
"W39000619","Llanharry","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.97703,5.28457,51,7.68668,7.53991
"W39000620","Llantrisant Town","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",22.32506,10.66778,51,7.68668,7.53991
"W39000621","Llantwit Fardre","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",23.89987,9.95443,51,7.68668,7.53991
"W39000622","Llwyn-y-pia","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.32014,4.1901,51,7.68668,7.53991
"W39000623","Maerdy","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.08992,4.99525,51,7.68668,7.53991
"W39000624","Mountain Ash East","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.38855,6.82929,51,7.68668,7.53991
"W39000625","Mountain Ash West","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.49416,6.19236,51,7.68668,7.53991
"W39000626","Penrhiwceiber","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.6013,5.34791,51,7.68668,7.53991
"W39000627","Pentre","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.49265,6.2689,51,7.68668,7.53991
"W39000628","Pen-y-graig","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.33321,4.83471,51,7.68668,7.53991
"W39000629","Pen-y-waun","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.20251,3.87178,51,7.68668,7.53991
"W39000630","Pont-y-clun","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",23.5977,11.04597,51,7.68668,7.53991
"W39000631","Pontypridd Town","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",23.97616,11.41169,51,7.68668,7.53991
"W39000632","Porth","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.9938,7.42317,51,7.68668,7.53991
"W39000634","Rhondda","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.99005,5.52038,51,7.68668,7.53991
"W39000635","Rhydfelen Central/Ilan","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.48253,5.02133,51,7.68668,7.53991
"W39000636","Taffs Well","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",16.75975,7.82416,51,7.68668,7.53991
"W39000637","Talbot Green","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.41951,9.51449,51,7.68668,7.53991
"W39000638","Ton-teg","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",22.40632,9.78359,51,7.68668,7.53991
"W39000639","Tonypandy","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.73936,6.26812,51,7.68668,7.53991
"W39000640","Tonyrefail East","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.53536,5.50749,51,7.68668,7.53991
"W39000641","Tonyrefail West","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",16.28948,4.73009,51,7.68668,7.53991
"W39000642","Trallwng","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.69998,7.34936,51,7.68668,7.53991
"W39000643","Trealaw","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",20.81159,4.71543,51,7.68668,7.53991
"W39000644","Treforest","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.24529,7.61995,51,7.68668,7.53991
"W39000645","Treherbert","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.72539,5.73641,51,7.68668,7.53991
"W39000646","Treorchy","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",18.45924,6.26917,51,7.68668,7.53991
"W39000647","Tylorstown","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.43501,5.26742,51,7.68668,7.53991
"W39000648","Tyn-y-nant","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",19.09734,5.7219,51,7.68668,7.53991
"W39000649","Ynyshir","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",21.14673,4.99189,51,7.68668,7.53991
"W39000650","Ynysybwl","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",22.0912,8.40016,51,7.68668,7.53991
"W39000651","Ystrad","Females","Wales","W06000016","Rhondda Cynon Taf","Age65",17.57297,5.3812,51,7.68668,7.53991
