"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36007395","Barnsbury","Females","London","E09000019","Islington","Age65",19.46591,7.85145,16,6.37993,4.88047
"E36007396","Bunhill","Females","London","E09000019","Islington","Age65",22.16817,8.35454,16,6.37993,4.88047
"E36007397","Caledonian","Females","London","E09000019","Islington","Age65",21.12536,6.77947,16,6.37993,4.88047
"E36007398","Canonbury","Females","London","E09000019","Islington","Age65",23.65517,9.83288,16,6.37993,4.88047
"E36007399","Clerkenwell","Females","London","E09000019","Islington","Age65",24.28666,8.74373,16,6.37993,4.88047
"E36007400","Finsbury Park","Females","London","E09000019","Islington","Age65",19.51374,4.95241,16,6.37993,4.88047
"E36007401","Highbury East","Females","London","E09000019","Islington","Age65",22.15788,7.94454,16,6.37993,4.88047
"E36007402","Highbury West","Females","London","E09000019","Islington","Age65",21.83742,8.28726,16,6.37993,4.88047
"E36007403","Hillrise","Females","London","E09000019","Islington","Age65",19.506,7.49473,16,6.37993,4.88047
"E36007404","Holloway","Females","London","E09000019","Islington","Age65",21.92609,7.07761,16,6.37993,4.88047
"E36007405","Junction","Females","London","E09000019","Islington","Age65",19.27263,7.04345,16,6.37993,4.88047
"E36007406","Mildmay","Females","London","E09000019","Islington","Age65",21.92236,8.18534,16,6.37993,4.88047
"E36007407","St George's","Females","London","E09000019","Islington","Age65",23.41763,9.01741,16,6.37993,4.88047
"E36007408","St Mary's","Females","London","E09000019","Islington","Age65",20.32536,8.43105,16,6.37993,4.88047
"E36007409","St Peter's","Females","London","E09000019","Islington","Age65",17.90673,7.63996,16,6.37993,4.88047
"E36007410","Tollington","Females","London","E09000019","Islington","Age65",23.73537,7.86111,16,6.37993,4.88047
