"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005037","Adderbury","Females","South East","E07000177","Cherwell","Age65",22.04583,11.48967,28,13.57862,8.16737
"E36005038","Ambrosden and Chesterton","Females","South East","E07000177","Cherwell","Age65",24.59224,12.74516,28,13.57862,8.16737
"E36005039","Banbury Calthorpe","Females","South East","E07000177","Cherwell","Age65",21.74615,11.18195,28,13.57862,8.16737
"E36005040","Banbury Easington","Females","South East","E07000177","Cherwell","Age65",23.32674,12.08279,28,13.57862,8.16737
"E36005041","Banbury Grimsbury and Castl","Females","South East","E07000177","Cherwell","Age65",19.46241,7.95656,28,13.57862,8.16737
"E36005042","Banbury Hardwick","Females","South East","E07000177","Cherwell","Age65",24.32767,8.37772,28,13.57862,8.16737
"E36005043","Banbury Neithrop","Females","South East","E07000177","Cherwell","Age65",22.65259,9.03565,28,13.57862,8.16737
"E36005044","Banbury Ruscote","Females","South East","E07000177","Cherwell","Age65",19.29191,8.20791,28,13.57862,8.16737
"E36005045","Bicester East","Females","South East","E07000177","Cherwell","Age65",21.77747,9.65195,28,13.57862,8.16737
"E36005046","Bicester North","Females","South East","E07000177","Cherwell","Age65",21.55807,11.04009,28,13.57862,8.16737
"E36005047","Bicester South","Females","South East","E07000177","Cherwell","Age65",21.45492,13.11056,28,13.57862,8.16737
"E36005048","Bicester Town","Females","South East","E07000177","Cherwell","Age65",21.42756,10.2112,28,13.57862,8.16737
"E36005049","Bicester West","Females","South East","E07000177","Cherwell","Age65",23.98801,10.44732,28,13.57862,8.16737
"E36005050","Bloxham and Bodicote","Females","South East","E07000177","Cherwell","Age65",21.92721,12.08763,28,13.57862,8.16737
"E36005051","Caversfield","Females","South East","E07000177","Cherwell","Age65",13.59925,7.35503,28,13.57862,8.16737
"E36005052","Cropredy","Females","South East","E07000177","Cherwell","Age65",20.80294,11.27916,28,13.57862,8.16737
"E36005053","Deddington","Females","South East","E07000177","Cherwell","Age65",21.28143,12.3882,28,13.57862,8.16737
"E36005054","Fringford","Females","South East","E07000177","Cherwell","Age65",26.59254,13.77677,28,13.57862,8.16737
"E36005055","Hook Norton","Females","South East","E07000177","Cherwell","Age65",25.48052,14.06686,28,13.57862,8.16737
"E36005056","Kidlington North","Females","South East","E07000177","Cherwell","Age65",25.16541,13.11092,28,13.57862,8.16737
"E36005057","Kidlington South","Females","South East","E07000177","Cherwell","Age65",23.77464,12.07136,28,13.57862,8.16737
"E36005058","Kirtlington","Females","South East","E07000177","Cherwell","Age65",18.34684,11.59968,28,13.57862,8.16737
"E36005059","Launton","Females","South East","E07000177","Cherwell","Age65",27.17787,15.05956,28,13.57862,8.16737
"E36005060","Otmoor","Females","South East","E07000177","Cherwell","Age65",17.36876,10.9077,28,13.57862,8.16737
"E36005061","Sibford","Females","South East","E07000177","Cherwell","Age65",27.16652,15.5224,28,13.57862,8.16737
"E36005062","The Astons and Heyfords","Females","South East","E07000177","Cherwell","Age65",23.00621,13.68717,28,13.57862,8.16737
"E36005063","Wroxton","Females","South East","E07000177","Cherwell","Age65",18.74202,10.79105,28,13.57862,8.16737
"E36005064","Yarnton| Gosford and Water","Females","South East","E07000177","Cherwell","Age65",24.12085,14.7252,28,13.57862,8.16737
