"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000726","Caldicot Castle","Females","Wales","W06000021","Monmouthshire","Age65",24.43315,10.2157,25,9.37305,7.01192
"W39000727","Cantref","Females","Wales","W06000021","Monmouthshire","Age65",20.7057,10.33656,25,9.37305,7.01192
"W39000729","Croesonen","Females","Wales","W06000021","Monmouthshire","Age65",24.38037,8.8972,25,9.37305,7.01192
"W39000730","Crucorney","Females","Wales","W06000021","Monmouthshire","Age65",20.96313,10.7399,25,9.37305,7.01192
"W39000732","Dewstow","Females","Wales","W06000021","Monmouthshire","Age65",24.28448,8.17403,25,9.37305,7.01192
"W39000733","Dixton with Osbaston","Females","Wales","W06000021","Monmouthshire","Age65",23.59075,13.57044,25,9.37305,7.01192
"W39000734","Drybridge","Females","Wales","W06000021","Monmouthshire","Age65",26.40911,11.84262,25,9.37305,7.01192
"W39000735","Goetre Fawr","Females","Wales","W06000021","Monmouthshire","Age65",23.89682,10.77448,25,9.37305,7.01192
"W39000736","Green Lane","Females","Wales","W06000021","Monmouthshire","Age65",21.20552,8.98586,25,9.37305,7.01192
"W39000738","Lansdown","Females","Wales","W06000021","Monmouthshire","Age65",20.61801,6.66095,25,9.37305,7.01192
"W39000739","Larkfield","Females","Wales","W06000021","Monmouthshire","Age65",21.0678,12.7729,25,9.37305,7.01192
"W39000741","Llanelly Hill","Females","Wales","W06000021","Monmouthshire","Age65",20.92563,9.34026,25,9.37305,7.01192
"W39000744","Llanover","Females","Wales","W06000021","Monmouthshire","Age65",22.92484,12.19375,25,9.37305,7.01192
"W39000748","Mill","Females","Wales","W06000021","Monmouthshire","Age65",21.15005,9.47614,25,9.37305,7.01192
"W39000750","Overmonnow","Females","Wales","W06000021","Monmouthshire","Age65",19.66512,7.15895,25,9.37305,7.01192
"W39000751","Portskewett","Females","Wales","W06000021","Monmouthshire","Age65",24.95856,10.74982,25,9.37305,7.01192
"W39000752","Priory","Females","Wales","W06000021","Monmouthshire","Age65",21.27903,9.71462,25,9.37305,7.01192
"W39000756","Shirenewton","Females","Wales","W06000021","Monmouthshire","Age65",25.10885,13.03192,25,9.37305,7.01192
"W39000758","St. Christopher's","Females","Wales","W06000021","Monmouthshire","Age65",20.78502,7.77079,25,9.37305,7.01192
"W39000759","St. Kingsmark","Females","Wales","W06000021","Monmouthshire","Age65",20.29261,11.34862,25,9.37305,7.01192
"W39000761","The Elms","Females","Wales","W06000021","Monmouthshire","Age65",24.68292,10.32473,25,9.37305,7.01192
"W39000762","Thornwell","Females","Wales","W06000021","Monmouthshire","Age65",20.53991,8.30949,25,9.37305,7.01192
"W39000763","Trellech United","Females","Wales","W06000021","Monmouthshire","Age65",19.33718,10.72601,25,9.37305,7.01192
"W39000764","Usk","Females","Wales","W06000021","Monmouthshire","Age65",22.77607,12.07375,25,9.37305,7.01192
"W39000766","Wyesham","Females","Wales","W06000021","Monmouthshire","Age65",28.71023,13.67287,25,9.37305,7.01192
