"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36004880","Beckingham","Females","East Midlands","E07000171","Bassetlaw","Age65",20.3001,10.01825,24,11.37433,8.85814
"E36004881","Blyth","Females","East Midlands","E07000171","Bassetlaw","Age65",18.77659,9.02917,24,11.37433,8.85814
"E36004882","Carlton","Females","East Midlands","E07000171","Bassetlaw","Age65",23.33712,8.96783,24,11.37433,8.85814
"E36004884","East Markham","Females","East Midlands","E07000171","Bassetlaw","Age65",22.48174,11.18419,24,11.37433,8.85814
"E36004885","East Retford East","Females","East Midlands","E07000171","Bassetlaw","Age65",19.78325,8.78541,24,11.37433,8.85814
"E36004886","East Retford North","Females","East Midlands","E07000171","Bassetlaw","Age65",20.82081,8.17146,24,11.37433,8.85814
"E36004887","East Retford South","Females","East Midlands","E07000171","Bassetlaw","Age65",20.83825,8.2158,24,11.37433,8.85814
"E36004888","East Retford West","Females","East Midlands","E07000171","Bassetlaw","Age65",18.70169,7.2983,24,11.37433,8.85814
"E36004889","Everton","Females","East Midlands","E07000171","Bassetlaw","Age65",24.55528,10.4517,24,11.37433,8.85814
"E36004890","Harworth","Females","East Midlands","E07000171","Bassetlaw","Age65",19.62841,6.58963,24,11.37433,8.85814
"E36004891","Langold","Females","East Midlands","E07000171","Bassetlaw","Age65",26.34388,7.15814,24,11.37433,8.85814
"E36004892","Misterton","Females","East Midlands","E07000171","Bassetlaw","Age65",23.73838,10.87277,24,11.37433,8.85814
"E36004893","Rampton","Females","East Midlands","E07000171","Bassetlaw","Age65",20.54833,8.80631,24,11.37433,8.85814
"E36004894","Ranskill","Females","East Midlands","E07000171","Bassetlaw","Age65",27.97643,12.81041,24,11.37433,8.85814
"E36004895","Sturton","Females","East Midlands","E07000171","Bassetlaw","Age65",25.05731,12.57871,24,11.37433,8.85814
"E36004896","Sutton","Females","East Midlands","E07000171","Bassetlaw","Age65",19.43958,11.35081,24,11.37433,8.85814
"E36004897","Tuxford and Trent","Females","East Midlands","E07000171","Bassetlaw","Age65",18.91296,8.64015,24,11.37433,8.85814
"E36004898","Welbeck","Females","East Midlands","E07000171","Bassetlaw","Age65",18.78679,6.35798,24,11.37433,8.85814
"E36004899","Worksop East","Females","East Midlands","E07000171","Bassetlaw","Age65",21.04785,7.16612,24,11.37433,8.85814
"E36004900","Worksop North","Females","East Midlands","E07000171","Bassetlaw","Age65",19.85753,7.32777,24,11.37433,8.85814
"E36004901","Worksop North East","Females","East Midlands","E07000171","Bassetlaw","Age65",21.18269,7.92179,24,11.37433,8.85814
"E36004902","Worksop North West","Females","East Midlands","E07000171","Bassetlaw","Age65",19.62524,7.03966,24,11.37433,8.85814
"E36004903","Worksop South","Females","East Midlands","E07000171","Bassetlaw","Age65",22.92448,9.78803,24,11.37433,8.85814
"E36004904","Worksop South East","Females","East Midlands","E07000171","Bassetlaw","Age65",16.6021,3.95227,24,11.37433,8.85814
