"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005009","Abbey","Females","East Midlands","E07000176","Rushcliffe","Age65",22.82008,10.83955,25,11.81929,8.36453
"E36005010","Bingham East","Females","East Midlands","E07000176","Rushcliffe","Age65",22.7155,12.00904,25,11.81929,8.36453
"E36005011","Bingham West","Females","East Midlands","E07000176","Rushcliffe","Age65",23.70393,9.58431,25,11.81929,8.36453
"E36005012","Compton Acres","Females","East Midlands","E07000176","Rushcliffe","Age65",19.2348,9.88927,25,11.81929,8.36453
"E36005013","Cotgrave","Females","East Midlands","E07000176","Rushcliffe","Age65",17.69423,7.07847,25,11.81929,8.36453
"E36005014","Cranmer","Females","East Midlands","E07000176","Rushcliffe","Age65",18.0203,10.35998,25,11.81929,8.36453
"E36005015","Edwalton Village","Females","East Midlands","E07000176","Rushcliffe","Age65",22.22415,11.28367,25,11.81929,8.36453
"E36005016","Gamston","Females","East Midlands","E07000176","Rushcliffe","Age65",20.42823,10.37997,25,11.81929,8.36453
"E36005017","Gotham","Females","East Midlands","E07000176","Rushcliffe","Age65",23.83633,11.95704,25,11.81929,8.36453
"E36005019","Keyworth South","Females","East Midlands","E07000176","Rushcliffe","Age65",25.30757,13.1023,25,11.81929,8.36453
"E36005020","Lady Bay","Females","East Midlands","E07000176","Rushcliffe","Age65",24.1564,10.97038,25,11.81929,8.36453
"E36005021","Leake","Females","East Midlands","E07000176","Rushcliffe","Age65",25.07261,12.13713,25,11.81929,8.36453
"E36005022","Lutterell","Females","East Midlands","E07000176","Rushcliffe","Age65",25.87765,12.44945,25,11.81929,8.36453
"E36005023","Manvers","Females","East Midlands","E07000176","Rushcliffe","Age65",26.34755,13.1687,25,11.81929,8.36453
"E36005024","Melton","Females","East Midlands","E07000176","Rushcliffe","Age65",25.78829,12.86704,25,11.81929,8.36453
"E36005025","Musters","Females","East Midlands","E07000176","Rushcliffe","Age65",25.31821,12.65788,25,11.81929,8.36453
"E36005027","Oak","Females","East Midlands","E07000176","Rushcliffe","Age65",29.51352,15.443,25,11.81929,8.36453
"E36005028","Ruddington","Females","East Midlands","E07000176","Rushcliffe","Age65",20.42198,10.14531,25,11.81929,8.36453
"E36005029","Soar Valley","Females","East Midlands","E07000176","Rushcliffe","Age65",22.57427,13.09373,25,11.81929,8.36453
"E36005030","Stanford","Females","East Midlands","E07000176","Rushcliffe","Age65",24.77595,13.7642,25,11.81929,8.36453
"E36005031","Thoroton","Females","East Midlands","E07000176","Rushcliffe","Age65",26.96579,14.7289,25,11.81929,8.36453
"E36005033","Trent","Females","East Midlands","E07000176","Rushcliffe","Age65",18.9793,10.04638,25,11.81929,8.36453
"E36005034","Trent Bridge","Females","East Midlands","E07000176","Rushcliffe","Age65",19.17813,7.96243,25,11.81929,8.36453
"E36005035","Wiverton","Females","East Midlands","E07000176","Rushcliffe","Age65",23.13031,11.38978,25,11.81929,8.36453
"E36005036","Wolds","Females","East Midlands","E07000176","Rushcliffe","Age65",21.3693,13.20537,25,11.81929,8.36453
